ComplainantID,CaseMasterID,ComplainantName,AgeYear,OccupationID,ReligionID,CasteID,GenderID
9340,9340,Complainant-9340,48,4,6,3,M
9341,9341,Complainant-9341,18,3,6,2,M
9342,9342,Complainant-9342,40,7,4,2,F
9343,9343,Complainant-9343,40,6,1,2,M
9344,9344,Complainant-9344,44,7,5,3,F
9345,9345,Complainant-9345,34,8,4,4,F
9346,9346,Complainant-9346,35,1,5,2,F
9347,9347,Complainant-9347,28,7,5,1,M
9348,9348,Complainant-9348,47,5,6,2,M
9349,9349,Complainant-9349,47,4,1,2,F
9350,9350,Complainant-9350,40,4,5,1,F
9351,9351,Complainant-9351,48,3,1,3,F
9352,9352,Complainant-9352,18,7,2,1,M
9353,9353,Complainant-9353,36,5,1,2,M
9354,9354,Complainant-9354,34,3,2,4,M
9355,9355,Complainant-9355,25,6,1,2,F
9356,9356,Complainant-9356,39,1,2,2,M
9357,9357,Complainant-9357,47,2,2,3,F
9358,9358,Complainant-9358,26,6,3,4,F
9359,9359,Complainant-9359,46,7,3,1,M
9360,9360,Complainant-9360,51,3,1,2,M
9361,9361,Complainant-9361,50,4,5,3,F
9362,9362,Complainant-9362,31,3,5,3,M
9363,9363,Complainant-9363,29,2,1,1,F
9364,9364,Complainant-9364,37,7,5,3,F
9365,9365,Complainant-9365,55,8,5,2,M
9366,9366,Complainant-9366,31,5,1,3,M
9367,9367,Complainant-9367,49,7,2,1,F
9368,9368,Complainant-9368,31,2,4,3,M
9369,9369,Complainant-9369,23,5,4,4,M
9370,9370,Complainant-9370,48,8,1,4,F
9371,9371,Complainant-9371,41,2,5,3,M
9372,9372,Complainant-9372,53,5,3,2,M
9373,9373,Complainant-9373,53,4,4,4,F
9374,9374,Complainant-9374,50,7,3,1,F
9375,9375,Complainant-9375,27,4,1,3,M
9376,9376,Complainant-9376,24,6,4,1,F
9377,9377,Complainant-9377,18,2,4,2,M
9378,9378,Complainant-9378,41,3,1,3,M
9379,9379,Complainant-9379,49,8,1,3,F
9380,9380,Complainant-9380,50,5,5,1,M
9381,9381,Complainant-9381,29,1,3,1,F
9382,9382,Complainant-9382,59,6,3,1,M
9383,9383,Complainant-9383,21,7,6,3,M
9384,9384,Complainant-9384,40,3,5,4,M
9385,9385,Complainant-9385,50,4,3,2,F
9386,9386,Complainant-9386,38,2,2,4,M
9387,9387,Complainant-9387,24,4,5,3,M
9388,9388,Complainant-9388,58,1,2,1,M
9389,9389,Complainant-9389,30,3,4,3,M
9390,9390,Complainant-9390,52,1,2,3,F
9391,9391,Complainant-9391,34,6,2,4,F
9392,9392,Complainant-9392,18,7,2,2,M
9393,9393,Complainant-9393,18,1,5,2,F
9394,9394,Complainant-9394,28,8,3,4,M
9395,9395,Complainant-9395,36,1,4,3,F
9396,9396,Complainant-9396,55,4,4,4,F
9397,9397,Complainant-9397,40,5,1,2,F
9398,9398,Complainant-9398,48,1,3,1,M
9399,9399,Complainant-9399,28,8,4,1,M
9400,9400,Complainant-9400,18,5,1,2,M
9401,9401,Complainant-9401,26,5,2,2,M
9402,9402,Complainant-9402,27,7,2,1,M
9403,9403,Complainant-9403,37,6,4,1,M
9404,9404,Complainant-9404,18,5,3,2,M
9405,9405,Complainant-9405,34,5,6,1,F
9406,9406,Complainant-9406,42,3,5,2,M
9407,9407,Complainant-9407,34,2,1,3,F
9408,9408,Complainant-9408,49,8,2,4,F
9409,9409,Complainant-9409,34,3,3,2,M
9410,9410,Complainant-9410,35,5,6,2,M
9411,9411,Complainant-9411,21,2,6,1,F
9412,9412,Complainant-9412,38,4,6,1,F
9413,9413,Complainant-9413,38,4,5,1,M
9414,9414,Complainant-9414,56,3,1,3,F
9415,9415,Complainant-9415,29,6,6,3,F
9416,9416,Complainant-9416,54,3,3,4,M
9417,9417,Complainant-9417,19,3,4,1,M
9418,9418,Complainant-9418,49,5,4,4,M
9419,9419,Complainant-9419,26,5,3,2,F
9420,9420,Complainant-9420,59,7,5,2,M
9421,9421,Complainant-9421,40,5,4,4,M
9422,9422,Complainant-9422,37,5,6,2,M
9423,9423,Complainant-9423,47,3,6,1,M
9424,9424,Complainant-9424,37,8,4,1,M
9425,9425,Complainant-9425,18,1,3,1,F
9426,9426,Complainant-9426,33,4,6,4,M
9427,9427,Complainant-9427,34,1,6,4,F
9428,9428,Complainant-9428,40,1,3,2,M
9429,9429,Complainant-9429,23,3,3,3,M
9430,9430,Complainant-9430,26,5,2,3,M
9431,9431,Complainant-9431,33,7,5,4,M
9432,9432,Complainant-9432,37,6,6,3,M
9433,9433,Complainant-9433,44,4,4,4,F
9434,9434,Complainant-9434,53,4,5,3,M
9435,9435,Complainant-9435,47,6,5,2,F
9436,9436,Complainant-9436,32,1,2,1,F
9437,9437,Complainant-9437,28,8,2,3,F
9438,9438,Complainant-9438,31,2,5,2,F
9439,9439,Complainant-9439,18,7,1,3,F
9440,9440,Complainant-9440,20,3,3,2,M
9441,9441,Complainant-9441,54,8,1,2,F
9442,9442,Complainant-9442,62,5,3,3,M
9443,9443,Complainant-9443,48,8,3,1,M
9444,9444,Complainant-9444,19,8,2,1,M
9445,9445,Complainant-9445,60,8,5,3,F
9446,9446,Complainant-9446,34,3,4,3,M
9447,9447,Complainant-9447,52,4,1,2,F
9448,9448,Complainant-9448,35,7,5,1,M
9449,9449,Complainant-9449,47,6,3,1,M
9450,9450,Complainant-9450,39,8,6,3,M
9451,9451,Complainant-9451,35,5,2,2,M
9452,9452,Complainant-9452,32,7,4,1,F
9453,9453,Complainant-9453,37,5,3,4,F
9454,9454,Complainant-9454,39,7,6,4,M
9455,9455,Complainant-9455,26,7,6,2,F
9456,9456,Complainant-9456,45,8,5,2,F
9457,9457,Complainant-9457,36,3,5,1,M
9458,9458,Complainant-9458,35,7,3,3,F
9459,9459,Complainant-9459,38,1,6,1,F
9460,9460,Complainant-9460,18,1,5,1,F
9461,9461,Complainant-9461,23,3,2,3,F
9462,9462,Complainant-9462,46,2,1,3,M
9463,9463,Complainant-9463,33,8,3,4,F
9464,9464,Complainant-9464,47,5,6,3,M
9465,9465,Complainant-9465,38,1,3,3,F
9466,9466,Complainant-9466,24,6,2,2,M
9467,9467,Complainant-9467,21,6,4,1,F
9468,9468,Complainant-9468,38,3,5,1,M
9469,9469,Complainant-9469,31,4,2,1,M
9470,9470,Complainant-9470,37,4,2,1,F
9471,9471,Complainant-9471,49,2,3,1,F
9472,9472,Complainant-9472,32,8,3,4,M
9473,9473,Complainant-9473,27,4,1,4,M
9474,9474,Complainant-9474,44,2,5,3,M
9475,9475,Complainant-9475,26,6,6,2,M
9476,9476,Complainant-9476,52,3,6,1,M
9477,9477,Complainant-9477,46,3,4,1,F
9478,9478,Complainant-9478,30,6,6,3,M
9479,9479,Complainant-9479,28,3,4,3,F
9480,9480,Complainant-9480,51,6,6,1,F
9481,9481,Complainant-9481,18,2,6,3,F
9482,9482,Complainant-9482,66,4,4,1,M
9483,9483,Complainant-9483,48,3,4,1,M
9484,9484,Complainant-9484,31,7,2,1,M
9485,9485,Complainant-9485,19,5,5,3,F
9486,9486,Complainant-9486,39,1,2,3,M
9487,9487,Complainant-9487,26,7,3,4,M
9488,9488,Complainant-9488,22,6,3,1,M
9489,9489,Complainant-9489,18,4,6,3,F
9490,9490,Complainant-9490,43,2,5,2,F
9491,9491,Complainant-9491,50,8,5,3,M
9492,9492,Complainant-9492,41,7,2,4,F
9493,9493,Complainant-9493,33,5,4,3,F
9494,9494,Complainant-9494,40,8,3,4,F
9495,9495,Complainant-9495,49,4,1,1,F
9496,9496,Complainant-9496,25,4,3,1,F
9497,9497,Complainant-9497,39,4,3,4,F
9498,9498,Complainant-9498,24,2,2,1,M
9499,9499,Complainant-9499,37,7,2,1,M
9500,9500,Complainant-9500,18,2,1,1,M
9501,9501,Complainant-9501,52,4,3,4,M
9502,9502,Complainant-9502,40,1,3,1,F
9503,9503,Complainant-9503,47,2,3,1,F
9504,9504,Complainant-9504,36,6,4,3,M
9505,9505,Complainant-9505,30,7,6,1,F
9506,9506,Complainant-9506,44,1,1,3,M
9507,9507,Complainant-9507,54,2,4,4,F
9508,9508,Complainant-9508,29,7,4,3,F
9509,9509,Complainant-9509,21,2,4,2,F
9510,9510,Complainant-9510,34,7,4,1,F
9511,9511,Complainant-9511,48,2,6,3,M
9512,9512,Complainant-9512,39,8,4,2,F
9513,9513,Complainant-9513,34,2,2,1,M
9514,9514,Complainant-9514,34,1,3,1,F
9515,9515,Complainant-9515,22,5,2,3,F
9516,9516,Complainant-9516,21,2,2,4,F
9517,9517,Complainant-9517,36,5,1,1,M
9518,9518,Complainant-9518,28,2,1,3,F
9519,9519,Complainant-9519,42,4,1,3,F
9520,9520,Complainant-9520,18,6,4,2,F
9521,9521,Complainant-9521,40,8,6,3,F
9522,9522,Complainant-9522,54,3,1,3,F
9523,9523,Complainant-9523,40,7,6,4,F
9524,9524,Complainant-9524,24,8,6,1,F
9525,9525,Complainant-9525,61,8,1,3,M
9526,9526,Complainant-9526,46,3,2,3,F
9527,9527,Complainant-9527,22,7,2,1,F
9528,9528,Complainant-9528,38,8,6,4,M
9529,9529,Complainant-9529,52,5,6,1,F
9530,9530,Complainant-9530,37,6,1,3,M
9531,9531,Complainant-9531,53,6,1,4,F
9532,9532,Complainant-9532,18,4,2,3,M
9533,9533,Complainant-9533,33,3,1,3,M
9534,9534,Complainant-9534,35,3,4,2,M
9535,9535,Complainant-9535,51,2,3,4,F
9536,9536,Complainant-9536,33,6,2,3,F
9537,9537,Complainant-9537,18,3,1,4,M
9538,9538,Complainant-9538,46,4,2,2,F
9539,9539,Complainant-9539,21,6,6,3,F
9540,9540,Complainant-9540,30,4,5,4,F
9541,9541,Complainant-9541,45,5,2,2,F
9542,9542,Complainant-9542,36,6,5,4,M
9543,9543,Complainant-9543,64,8,1,1,F
9544,9544,Complainant-9544,45,6,1,4,M
9545,9545,Complainant-9545,41,1,2,1,F
9546,9546,Complainant-9546,24,3,6,4,M
9547,9547,Complainant-9547,50,2,6,3,M
9548,9548,Complainant-9548,53,3,1,4,F
9549,9549,Complainant-9549,33,5,3,3,F
9550,9550,Complainant-9550,33,3,1,1,M
9551,9551,Complainant-9551,19,5,5,1,F
9552,9552,Complainant-9552,47,8,1,3,M
9553,9553,Complainant-9553,69,5,5,3,M
9554,9554,Complainant-9554,27,4,6,1,M
9555,9555,Complainant-9555,34,2,1,1,M
9556,9556,Complainant-9556,34,7,5,3,F
9557,9557,Complainant-9557,22,6,4,2,M
9558,9558,Complainant-9558,40,2,4,3,F
9559,9559,Complainant-9559,18,3,3,4,M
9560,9560,Complainant-9560,39,5,2,4,M
9561,9561,Complainant-9561,38,8,5,2,M
9562,9562,Complainant-9562,29,7,3,1,F
9563,9563,Complainant-9563,21,3,6,2,F
9564,9564,Complainant-9564,44,2,5,2,M
9565,9565,Complainant-9565,34,6,1,4,F
9566,9566,Complainant-9566,33,5,5,2,F
9567,9567,Complainant-9567,48,3,4,4,M
9568,9568,Complainant-9568,47,4,6,1,M
9569,9569,Complainant-9569,43,3,1,4,M
9570,9570,Complainant-9570,39,1,5,1,F
9571,9571,Complainant-9571,38,6,5,2,M
9572,9572,Complainant-9572,33,6,2,3,M
9573,9573,Complainant-9573,63,3,1,4,M
9574,9574,Complainant-9574,19,7,4,3,F
9575,9575,Complainant-9575,40,1,1,3,F
9576,9576,Complainant-9576,42,1,3,4,F
9577,9577,Complainant-9577,18,6,5,4,M
9578,9578,Complainant-9578,43,1,3,2,M
9579,9579,Complainant-9579,29,6,2,2,F
9580,9580,Complainant-9580,53,5,4,4,M
9581,9581,Complainant-9581,25,1,5,1,F
9582,9582,Complainant-9582,33,7,3,1,F
9583,9583,Complainant-9583,49,4,6,4,F
9584,9584,Complainant-9584,37,4,1,3,M
9585,9585,Complainant-9585,28,4,4,4,M
9586,9586,Complainant-9586,42,1,2,3,M
9587,9587,Complainant-9587,22,7,6,1,M
9588,9588,Complainant-9588,18,7,2,2,M
9589,9589,Complainant-9589,31,5,6,3,M
9590,9590,Complainant-9590,42,1,5,2,F
9591,9591,Complainant-9591,18,1,3,2,F
9592,9592,Complainant-9592,51,5,5,4,F
9593,9593,Complainant-9593,52,1,6,4,F
9594,9594,Complainant-9594,35,2,4,4,F
9595,9595,Complainant-9595,24,5,4,4,F
9596,9596,Complainant-9596,25,4,5,4,M
9597,9597,Complainant-9597,25,1,5,2,F
9598,9598,Complainant-9598,35,1,4,2,F
9599,9599,Complainant-9599,27,5,2,4,F
9600,9600,Complainant-9600,43,2,4,1,F
9601,9601,Complainant-9601,21,4,2,3,F
9602,9602,Complainant-9602,18,7,2,3,M
9603,9603,Complainant-9603,26,6,2,2,M
9604,9604,Complainant-9604,43,1,5,3,F
9605,9605,Complainant-9605,54,3,4,3,M
9606,9606,Complainant-9606,37,1,3,3,M
9607,9607,Complainant-9607,42,3,5,4,M
9608,9608,Complainant-9608,64,8,6,3,F
9609,9609,Complainant-9609,25,6,5,1,M
9610,9610,Complainant-9610,36,8,5,3,F
9611,9611,Complainant-9611,40,6,2,3,F
9612,9612,Complainant-9612,40,3,2,2,M
9613,9613,Complainant-9613,46,5,3,3,M
9614,9614,Complainant-9614,32,4,5,2,M
9615,9615,Complainant-9615,52,7,4,1,M
9616,9616,Complainant-9616,27,6,3,3,F
9617,9617,Complainant-9617,37,7,1,4,M
9618,9618,Complainant-9618,29,1,3,3,F
9619,9619,Complainant-9619,47,4,3,3,F
9620,9620,Complainant-9620,32,5,4,4,F
9621,9621,Complainant-9621,30,3,5,1,F
9622,9622,Complainant-9622,49,3,6,2,F
9623,9623,Complainant-9623,21,8,1,4,M
9624,9624,Complainant-9624,51,1,5,4,M
9625,9625,Complainant-9625,34,8,6,1,F
9626,9626,Complainant-9626,39,8,2,1,F
9627,9627,Complainant-9627,51,3,2,2,F
9628,9628,Complainant-9628,35,8,2,1,M
9629,9629,Complainant-9629,46,3,5,3,M
9630,9630,Complainant-9630,59,1,6,4,F
9631,9631,Complainant-9631,49,8,1,3,M
9632,9632,Complainant-9632,34,3,3,1,M
9633,9633,Complainant-9633,48,3,3,3,F
9634,9634,Complainant-9634,51,1,2,3,M
9635,9635,Complainant-9635,18,6,5,3,M
9636,9636,Complainant-9636,25,2,4,2,M
9637,9637,Complainant-9637,52,3,6,2,F
9638,9638,Complainant-9638,65,3,4,2,M
9639,9639,Complainant-9639,53,4,4,1,M
9640,9640,Complainant-9640,40,3,4,3,M
9641,9641,Complainant-9641,18,5,5,2,M
9642,9642,Complainant-9642,53,3,6,3,M
9643,9643,Complainant-9643,54,5,2,4,F
9644,9644,Complainant-9644,45,3,4,2,M
9645,9645,Complainant-9645,18,3,2,1,M
9646,9646,Complainant-9646,23,6,5,4,M
9647,9647,Complainant-9647,24,7,2,3,F
9648,9648,Complainant-9648,18,4,5,2,F
9649,9649,Complainant-9649,46,5,3,2,M
9650,9650,Complainant-9650,39,1,3,1,F
9651,9651,Complainant-9651,28,5,5,2,F
9652,9652,Complainant-9652,56,4,3,2,M
9653,9653,Complainant-9653,27,8,3,3,F
9654,9654,Complainant-9654,24,8,5,2,F
9655,9655,Complainant-9655,43,2,5,1,M
9656,9656,Complainant-9656,47,4,5,4,F
9657,9657,Complainant-9657,58,3,4,4,F
9658,9658,Complainant-9658,52,2,2,1,F
9659,9659,Complainant-9659,36,1,3,4,F
9660,9660,Complainant-9660,18,7,1,3,M
9661,9661,Complainant-9661,34,6,5,3,M
9662,9662,Complainant-9662,43,2,5,1,F
9663,9663,Complainant-9663,25,3,1,3,M
9664,9664,Complainant-9664,50,5,1,1,M
9665,9665,Complainant-9665,63,1,2,4,M
9666,9666,Complainant-9666,49,8,5,1,M
9667,9667,Complainant-9667,38,1,2,2,M
9668,9668,Complainant-9668,40,2,6,4,F
9669,9669,Complainant-9669,57,8,5,2,F
9670,9670,Complainant-9670,21,3,2,3,F
9671,9671,Complainant-9671,18,8,1,3,F
9672,9672,Complainant-9672,38,4,6,1,F
9673,9673,Complainant-9673,22,6,1,3,F
9674,9674,Complainant-9674,19,8,6,1,M
9675,9675,Complainant-9675,20,8,2,2,F
9676,9676,Complainant-9676,35,6,6,4,M
9677,9677,Complainant-9677,34,8,6,2,F
9678,9678,Complainant-9678,45,6,2,4,F
9679,9679,Complainant-9679,38,6,5,2,F
9680,9680,Complainant-9680,35,6,5,3,F
9681,9681,Complainant-9681,33,2,6,1,F
9682,9682,Complainant-9682,53,1,6,2,F
9683,9683,Complainant-9683,38,2,6,4,F
9684,9684,Complainant-9684,44,7,2,4,M
9685,9685,Complainant-9685,39,3,4,2,F
9686,9686,Complainant-9686,46,5,6,3,F
9687,9687,Complainant-9687,40,7,1,4,F
9688,9688,Complainant-9688,23,8,3,2,M
9689,9689,Complainant-9689,41,5,3,4,F
9690,9690,Complainant-9690,33,1,3,4,M
9691,9691,Complainant-9691,24,1,2,3,F
9692,9692,Complainant-9692,25,2,2,3,M
9693,9693,Complainant-9693,47,8,5,3,M
9694,9694,Complainant-9694,47,2,5,4,F
9695,9695,Complainant-9695,23,2,2,4,M
9696,9696,Complainant-9696,29,1,6,4,M
9697,9697,Complainant-9697,35,6,1,2,M
9698,9698,Complainant-9698,62,2,2,1,M
9699,9699,Complainant-9699,18,6,1,2,M
9700,9700,Complainant-9700,27,2,1,4,M
9701,9701,Complainant-9701,44,4,4,3,M
9702,9702,Complainant-9702,63,5,1,4,F
9703,9703,Complainant-9703,45,2,4,3,M
9704,9704,Complainant-9704,36,6,3,2,F
9705,9705,Complainant-9705,39,6,6,2,F
9706,9706,Complainant-9706,25,1,1,4,F
9707,9707,Complainant-9707,71,5,1,2,F
9708,9708,Complainant-9708,31,2,2,3,M
9709,9709,Complainant-9709,37,3,3,2,M
9710,9710,Complainant-9710,33,5,6,1,M
9711,9711,Complainant-9711,39,8,2,2,M
9712,9712,Complainant-9712,26,5,5,1,M
9713,9713,Complainant-9713,33,1,4,4,F
9714,9714,Complainant-9714,44,4,6,3,F
9715,9715,Complainant-9715,45,6,4,2,M
9716,9716,Complainant-9716,46,2,3,3,M
9717,9717,Complainant-9717,30,7,5,3,F
9718,9718,Complainant-9718,53,2,5,4,F
9719,9719,Complainant-9719,22,3,5,4,M
9720,9720,Complainant-9720,55,1,2,1,F
9721,9721,Complainant-9721,49,1,4,1,F
9722,9722,Complainant-9722,44,5,5,2,M
9723,9723,Complainant-9723,37,5,4,1,M
9724,9724,Complainant-9724,19,5,5,4,F
9725,9725,Complainant-9725,36,1,1,2,F
9726,9726,Complainant-9726,44,7,2,3,M
9727,9727,Complainant-9727,24,4,2,2,F
9728,9728,Complainant-9728,21,5,6,3,F
9729,9729,Complainant-9729,40,8,5,4,F
9730,9730,Complainant-9730,52,8,4,3,F
9731,9731,Complainant-9731,45,1,6,2,F
9732,9732,Complainant-9732,35,4,3,2,M
9733,9733,Complainant-9733,18,4,5,1,M
9734,9734,Complainant-9734,34,4,1,1,M
9735,9735,Complainant-9735,38,1,3,4,M
9736,9736,Complainant-9736,48,3,1,4,F
9737,9737,Complainant-9737,52,8,5,2,M
9738,9738,Complainant-9738,49,8,3,3,M
9739,9739,Complainant-9739,30,2,6,3,M
9740,9740,Complainant-9740,57,2,4,1,F
9741,9741,Complainant-9741,47,6,1,1,F
9742,9742,Complainant-9742,47,3,6,1,F
9743,9743,Complainant-9743,55,3,5,2,M
9744,9744,Complainant-9744,24,8,3,1,F
9745,9745,Complainant-9745,18,5,4,2,M
9746,9746,Complainant-9746,57,3,2,3,F
9747,9747,Complainant-9747,55,8,4,2,F
9748,9748,Complainant-9748,28,8,3,2,M
9749,9749,Complainant-9749,23,3,5,3,F
9750,9750,Complainant-9750,58,6,5,2,F
9751,9751,Complainant-9751,49,3,4,1,M
9752,9752,Complainant-9752,21,3,1,4,F
9753,9753,Complainant-9753,25,6,1,3,M
9754,9754,Complainant-9754,38,1,1,1,F
9755,9755,Complainant-9755,31,8,2,2,M
9756,9756,Complainant-9756,29,2,4,1,M
9757,9757,Complainant-9757,45,2,4,4,F
9758,9758,Complainant-9758,60,7,6,1,M
9759,9759,Complainant-9759,65,5,3,1,M
9760,9760,Complainant-9760,32,1,1,3,F
9761,9761,Complainant-9761,59,6,2,3,F
9762,9762,Complainant-9762,48,8,1,4,M
9763,9763,Complainant-9763,18,7,4,1,F
9764,9764,Complainant-9764,34,3,6,3,M
9765,9765,Complainant-9765,36,2,1,1,F
9766,9766,Complainant-9766,65,5,5,1,F
9767,9767,Complainant-9767,40,2,3,1,M
9768,9768,Complainant-9768,27,5,5,4,M
9769,9769,Complainant-9769,26,4,1,1,M
9770,9770,Complainant-9770,22,3,3,2,M
9771,9771,Complainant-9771,34,4,5,4,F
9772,9772,Complainant-9772,48,1,3,3,M
9773,9773,Complainant-9773,40,5,1,3,M
9774,9774,Complainant-9774,25,6,3,4,F
9775,9775,Complainant-9775,27,5,6,3,F
9776,9776,Complainant-9776,45,8,1,3,M
9777,9777,Complainant-9777,48,3,5,4,F
9778,9778,Complainant-9778,42,4,3,4,M
9779,9779,Complainant-9779,36,3,4,4,M
9780,9780,Complainant-9780,33,2,4,3,M
9781,9781,Complainant-9781,28,3,4,2,M
9782,9782,Complainant-9782,19,5,4,4,M
9783,9783,Complainant-9783,54,8,3,4,F
9784,9784,Complainant-9784,19,4,1,2,F
9785,9785,Complainant-9785,18,7,2,1,M
9786,9786,Complainant-9786,29,4,2,1,F
9787,9787,Complainant-9787,21,4,5,3,M
9788,9788,Complainant-9788,18,7,1,2,F
9789,9789,Complainant-9789,35,6,4,4,F
9790,9790,Complainant-9790,43,4,4,2,F
9791,9791,Complainant-9791,49,6,4,2,F
9792,9792,Complainant-9792,56,5,5,1,M
9793,9793,Complainant-9793,26,1,6,3,F
9794,9794,Complainant-9794,35,3,2,3,F
9795,9795,Complainant-9795,35,8,4,1,F
9796,9796,Complainant-9796,38,8,2,2,F
9797,9797,Complainant-9797,34,5,3,4,F
9798,9798,Complainant-9798,39,6,2,2,M
9799,9799,Complainant-9799,35,8,1,1,M
9800,9800,Complainant-9800,31,7,5,1,M
9801,9801,Complainant-9801,59,3,1,1,F
9802,9802,Complainant-9802,37,6,6,1,F
9803,9803,Complainant-9803,36,8,2,2,M
9804,9804,Complainant-9804,27,4,3,1,M
9805,9805,Complainant-9805,27,3,4,1,M
9806,9806,Complainant-9806,23,4,1,3,F
9807,9807,Complainant-9807,73,2,2,4,F
9808,9808,Complainant-9808,54,1,2,1,F
9809,9809,Complainant-9809,41,4,3,4,F
9810,9810,Complainant-9810,48,3,6,2,F
9811,9811,Complainant-9811,58,6,4,3,F
9812,9812,Complainant-9812,18,7,4,2,F
9813,9813,Complainant-9813,48,4,3,3,F
9814,9814,Complainant-9814,42,5,2,2,F
9815,9815,Complainant-9815,38,7,4,2,M
9816,9816,Complainant-9816,25,7,4,4,F
9817,9817,Complainant-9817,21,8,6,3,F
9818,9818,Complainant-9818,49,4,3,3,M
9819,9819,Complainant-9819,18,8,3,2,F
9820,9820,Complainant-9820,34,4,5,4,M
9821,9821,Complainant-9821,28,6,1,2,M
9822,9822,Complainant-9822,40,7,2,3,M
9823,9823,Complainant-9823,32,3,5,2,F
9824,9824,Complainant-9824,65,6,6,3,M
9825,9825,Complainant-9825,44,8,4,3,F
9826,9826,Complainant-9826,32,7,3,1,F
9827,9827,Complainant-9827,19,3,6,2,F
9828,9828,Complainant-9828,31,3,2,4,F
9829,9829,Complainant-9829,33,2,6,3,F
9830,9830,Complainant-9830,53,7,6,4,M
9831,9831,Complainant-9831,25,6,6,2,F
9832,9832,Complainant-9832,38,1,5,3,F
9833,9833,Complainant-9833,24,3,5,4,M
9834,9834,Complainant-9834,46,6,1,4,F
9835,9835,Complainant-9835,18,4,1,4,F
9836,9836,Complainant-9836,18,8,6,1,M
9837,9837,Complainant-9837,43,2,1,3,M
9838,9838,Complainant-9838,22,3,6,3,F
9839,9839,Complainant-9839,59,5,1,2,F
9840,9840,Complainant-9840,23,5,3,1,F
9841,9841,Complainant-9841,46,5,4,3,F
9842,9842,Complainant-9842,32,3,6,2,F
9843,9843,Complainant-9843,45,5,1,3,F
9844,9844,Complainant-9844,57,5,6,3,F
9845,9845,Complainant-9845,40,4,6,1,M
9846,9846,Complainant-9846,31,6,4,4,F
9847,9847,Complainant-9847,52,5,3,1,M
9848,9848,Complainant-9848,48,6,3,2,F
9849,9849,Complainant-9849,21,6,4,1,M
9850,9850,Complainant-9850,42,5,5,2,F
9851,9851,Complainant-9851,36,5,4,4,F
9852,9852,Complainant-9852,49,1,1,1,F
9853,9853,Complainant-9853,18,1,6,4,M
9854,9854,Complainant-9854,38,1,5,1,F
9855,9855,Complainant-9855,33,2,4,4,M
9856,9856,Complainant-9856,45,6,4,2,F
9857,9857,Complainant-9857,50,2,1,3,M
9858,9858,Complainant-9858,19,2,5,1,M
9859,9859,Complainant-9859,35,6,1,4,M
9860,9860,Complainant-9860,45,1,4,4,F
9861,9861,Complainant-9861,48,3,6,4,M
9862,9862,Complainant-9862,35,8,5,4,M
9863,9863,Complainant-9863,24,4,4,4,M
9864,9864,Complainant-9864,32,6,1,2,F
9865,9865,Complainant-9865,29,1,6,1,M
9866,9866,Complainant-9866,50,8,6,1,M
9867,9867,Complainant-9867,21,3,3,2,M
9868,9868,Complainant-9868,47,6,5,1,M
9869,9869,Complainant-9869,29,6,2,3,F
9870,9870,Complainant-9870,46,5,4,2,M
9871,9871,Complainant-9871,48,4,3,4,M
9872,9872,Complainant-9872,41,2,2,4,M
9873,9873,Complainant-9873,56,1,2,4,F
9874,9874,Complainant-9874,34,1,5,4,F
9875,9875,Complainant-9875,62,4,4,3,F
9876,9876,Complainant-9876,20,7,5,4,F
9877,9877,Complainant-9877,23,3,6,4,M
9878,9878,Complainant-9878,26,2,3,4,F
9879,9879,Complainant-9879,30,8,5,3,M
9880,9880,Complainant-9880,43,3,6,1,M
9881,9881,Complainant-9881,34,7,1,3,F
9882,9882,Complainant-9882,34,1,2,3,F
9883,9883,Complainant-9883,26,8,2,4,M
9884,9884,Complainant-9884,28,4,5,1,M
9885,9885,Complainant-9885,44,5,1,2,M
9886,9886,Complainant-9886,20,1,4,1,F
9887,9887,Complainant-9887,32,1,5,4,F
9888,9888,Complainant-9888,44,6,4,3,M
9889,9889,Complainant-9889,18,1,6,1,F
9890,9890,Complainant-9890,31,8,3,2,M
9891,9891,Complainant-9891,36,5,2,1,M
9892,9892,Complainant-9892,54,3,6,2,M
9893,9893,Complainant-9893,26,7,4,3,F
9894,9894,Complainant-9894,38,5,2,3,M
9895,9895,Complainant-9895,40,4,4,2,F
9896,9896,Complainant-9896,31,5,3,3,F
9897,9897,Complainant-9897,44,4,6,3,M
9898,9898,Complainant-9898,30,3,4,4,F
9899,9899,Complainant-9899,53,7,6,1,F
9900,9900,Complainant-9900,23,6,5,3,F
9901,9901,Complainant-9901,47,3,3,2,F
9902,9902,Complainant-9902,20,2,6,4,F
9903,9903,Complainant-9903,40,5,2,1,F
9904,9904,Complainant-9904,38,8,1,2,F
9905,9905,Complainant-9905,18,5,1,3,M
9906,9906,Complainant-9906,20,1,4,1,F
9907,9907,Complainant-9907,41,8,1,1,M
9908,9908,Complainant-9908,18,3,3,3,F
9909,9909,Complainant-9909,26,1,1,1,M
9910,9910,Complainant-9910,48,6,1,2,F
9911,9911,Complainant-9911,43,8,3,3,M
9912,9912,Complainant-9912,44,3,5,3,F
9913,9913,Complainant-9913,28,4,3,3,F
9914,9914,Complainant-9914,39,1,2,4,F
9915,9915,Complainant-9915,40,8,4,1,F
9916,9916,Complainant-9916,21,1,1,4,M
9917,9917,Complainant-9917,31,1,2,4,F
9918,9918,Complainant-9918,18,4,6,1,M
9919,9919,Complainant-9919,49,4,1,1,F
9920,9920,Complainant-9920,24,2,4,1,F
