CaseMasterID,ActID,SectionID,ActOrderID,SectionOrderID
8916,IPC,323,1,1
8917,NDPS,20,1,1
8918,IPC,379A,1,1
8919,IPC,457,1,1
8920,NDPS,20,1,1
8921,NDPS,20,1,1
8922,IPC,302,1,1
8923,NDPS,20,1,1
8924,IPC,498A,1,1
8925,IPC,323,1,1
8926,IPC,457,1,1
8927,IPC,302,1,1
8928,IPC,457,1,1
8929,IPC,379A,1,1
8930,ITACT,66D,1,1
8931,NDPS,20,1,1
8932,IPC,379,1,1
8933,IPC,379A,1,1
8934,IPC,379,1,1
8935,NDPS,20,1,1
8936,IPC,379,1,1
8937,IPC,498A,1,1
8938,IPC,379,1,1
8939,IPC,302,1,1
8940,IPC,323,1,1
8941,ITACT,66D,1,1
8942,IPC,498A,1,1
8943,IPC,323,1,1
8944,IPC,379,1,1
8945,IPC,392,1,1
8946,IPC,457,1,1
8947,IPC,379,1,1
8948,NDPS,20,1,1
8949,IPC,323,1,1
8950,NDPS,20,1,1
8951,IPC,323,1,1
8952,IPC,379,1,1
8953,IPC,457,1,1
8954,IPC,379,1,1
8955,IPC,323,1,1
8956,NDPS,20,1,1
8957,IPC,379,1,1
8958,NDPS,20,1,1
8959,IPC,392,1,1
8960,ITACT,66D,1,1
8961,IPC,457,1,1
8962,IPC,379,1,1
8963,IPC,457,1,1
8964,IPC,379A,1,1
8965,IPC,323,1,1
8966,IPC,379A,1,1
8967,IPC,457,1,1
8968,IPC,302,1,1
8969,IPC,457,1,1
8970,IPC,392,1,1
8971,IPC,392,1,1
8972,IPC,302,1,1
8973,ITACT,66D,1,1
8974,IPC,379,1,1
8975,IPC,384,1,1
8976,IPC,379,1,1
8977,IPC,379A,1,1
8978,ITACT,66D,1,1
8979,NDPS,20,1,1
8980,IPC,457,1,1
8981,IPC,323,1,1
8982,IPC,379,1,1
8983,IPC,379A,1,1
8984,IPC,379,1,1
8985,IPC,379,1,1
8986,IPC,457,1,1
8987,ITACT,66D,1,1
8988,IPC,498A,1,1
8989,ITACT,66D,1,1
8990,IPC,323,1,1
8991,IPC,323,1,1
8992,IPC,323,1,1
8993,IPC,379,1,1
8994,IPC,323,1,1
8995,IPC,457,1,1
8996,IPC,457,1,1
8997,IPC,323,1,1
8998,IPC,379,1,1
8999,IPC,379,1,1
9000,ITACT,66D,1,1
9001,IPC,457,1,1
9002,IPC,392,1,1
9003,ITACT,66D,1,1
9004,IPC,498A,1,1
9005,NDPS,20,1,1
9006,IPC,457,1,1
9007,IPC,323,1,1
9008,IPC,323,1,1
9009,IPC,498A,1,1
9010,IPC,457,1,1
9011,IPC,379,1,1
9012,IPC,379,1,1
9013,IPC,323,1,1
9014,ITACT,66D,1,1
9015,IPC,457,1,1
9016,IPC,384,1,1
9017,IPC,302,1,1
9018,IPC,302,1,1
9019,NDPS,20,1,1
9020,IPC,379,1,1
9021,IPC,392,1,1
9022,IPC,379,1,1
9023,ITACT,66D,1,1
9024,IPC,379A,1,1
9025,IPC,302,1,1
9026,IPC,379A,1,1
9027,IPC,457,1,1
9028,IPC,379,1,1
9029,NDPS,20,1,1
9030,ITACT,66D,1,1
9031,IPC,323,1,1
9032,NDPS,20,1,1
9033,ITACT,66D,1,1
9034,IPC,457,1,1
9035,ITACT,66D,1,1
9036,IPC,457,1,1
9037,NDPS,20,1,1
9038,IPC,302,1,1
9039,IPC,498A,1,1
9040,IPC,457,1,1
9041,IPC,379A,1,1
9042,ITACT,66D,1,1
9043,IPC,379,1,1
9044,IPC,498A,1,1
9045,NDPS,20,1,1
9046,NDPS,20,1,1
9047,ITACT,66D,1,1
9048,IPC,379,1,1
9049,IPC,323,1,1
9050,NDPS,20,1,1
9051,IPC,323,1,1
9052,IPC,323,1,1
9053,IPC,323,1,1
9054,IPC,379,1,1
9055,IPC,379,1,1
9056,IPC,323,1,1
9057,IPC,379,1,1
9058,IPC,498A,1,1
9059,IPC,379,1,1
9060,ITACT,66D,1,1
9061,ITACT,66D,1,1
9062,IPC,379,1,1
9063,IPC,379,1,1
9064,ITACT,66D,1,1
9065,IPC,379,1,1
9066,IPC,498A,1,1
9067,IPC,392,1,1
9068,IPC,379,1,1
9069,IPC,457,1,1
9070,IPC,323,1,1
9071,IPC,457,1,1
9072,IPC,379,1,1
9073,NDPS,20,1,1
9074,IPC,498A,1,1
9075,ITACT,66D,1,1
9076,IPC,379,1,1
9077,IPC,323,1,1
9078,IPC,498A,1,1
9079,ITACT,66D,1,1
9080,NDPS,20,1,1
9081,IPC,379,1,1
9082,ITACT,66D,1,1
9083,IPC,379,1,1
9084,IPC,384,1,1
9085,IPC,379,1,1
9086,IPC,384,1,1
9087,IPC,379A,1,1
9088,IPC,498A,1,1
9089,IPC,323,1,1
9090,IPC,379,1,1
9091,IPC,457,1,1
9092,IPC,323,1,1
9093,IPC,379,1,1
9094,IPC,379,1,1
9095,IPC,379A,1,1
9096,IPC,379A,1,1
9097,IPC,379,1,1
9098,IPC,379,1,1
9099,IPC,457,1,1
9100,IPC,379,1,1
9101,IPC,302,1,1
9102,IPC,379,1,1
9103,IPC,379,1,1
9104,IPC,379,1,1
9105,ITACT,66D,1,1
9106,IPC,498A,1,1
9107,IPC,323,1,1
9108,IPC,302,1,1
9109,IPC,323,1,1
9110,IPC,457,1,1
9111,ITACT,66D,1,1
9112,IPC,392,1,1
9113,ITACT,66D,1,1
9114,IPC,498A,1,1
9115,ITACT,66D,1,1
9116,IPC,498A,1,1
9117,IPC,379,1,1
9118,ITACT,66D,1,1
9119,IPC,323,1,1
9120,ITACT,66D,1,1
9121,ITACT,66D,1,1
9122,ITACT,66D,1,1
9123,NDPS,20,1,1
9124,ITACT,66D,1,1
9125,IPC,457,1,1
9126,IPC,302,1,1
9127,IPC,302,1,1
9128,NDPS,20,1,1
9129,IPC,379A,1,1
9130,IPC,302,1,1
9131,IPC,379,1,1
9132,IPC,379,1,1
9133,IPC,498A,1,1
9134,IPC,392,1,1
9135,IPC,457,1,1
9136,IPC,323,1,1
9137,IPC,392,1,1
9138,IPC,457,1,1
9139,IPC,323,1,1
9140,IPC,379A,1,1
9141,IPC,379,1,1
9142,IPC,379,1,1
9143,IPC,392,1,1
9144,ITACT,66D,1,1
9145,IPC,379,1,1
9146,ITACT,66D,1,1
9147,IPC,379A,1,1
9148,IPC,384,1,1
9149,ITACT,66D,1,1
9150,IPC,392,1,1
9151,IPC,379,1,1
9152,ITACT,66D,1,1
9153,IPC,498A,1,1
9154,ITACT,66D,1,1
9155,ITACT,66D,1,1
9156,IPC,323,1,1
9157,IPC,379,1,1
9158,ITACT,66D,1,1
9159,IPC,498A,1,1
9160,IPC,323,1,1
9161,ITACT,66D,1,1
9162,IPC,379A,1,1
9163,ITACT,66D,1,1
9164,IPC,363,1,1
9165,ITACT,66D,1,1
9166,IPC,498A,1,1
9167,ITACT,66D,1,1
9168,IPC,379A,1,1
9169,IPC,384,1,1
9170,IPC,457,1,1
9171,IPC,392,1,1
9172,IPC,302,1,1
9173,IPC,379A,1,1
9174,IPC,323,1,1
9175,IPC,302,1,1
9176,ITACT,66D,1,1
9177,IPC,392,1,1
9178,IPC,379A,1,1
9179,IPC,379,1,1
9180,IPC,379,1,1
9181,IPC,457,1,1
9182,IPC,323,1,1
9183,IPC,363,1,1
9184,NDPS,20,1,1
9185,IPC,392,1,1
9186,IPC,392,1,1
9187,IPC,323,1,1
9188,ITACT,66D,1,1
9189,IPC,457,1,1
9190,IPC,384,1,1
9191,IPC,379,1,1
9192,IPC,392,1,1
9193,NDPS,20,1,1
9194,IPC,323,1,1
9195,IPC,457,1,1
9196,IPC,379,1,1
9197,IPC,379A,1,1
9198,IPC,323,1,1
9199,IPC,323,1,1
9200,IPC,379A,1,1
9201,IPC,379,1,1
9202,IPC,323,1,1
9203,IPC,323,1,1
9204,NDPS,20,1,1
9205,IPC,392,1,1
9206,IPC,498A,1,1
9207,IPC,363,1,1
9208,IPC,379,1,1
9209,IPC,384,1,1
9210,ITACT,66D,1,1
9211,IPC,457,1,1
9212,IPC,363,1,1
9213,IPC,457,1,1
9214,ITACT,66D,1,1
9215,IPC,379A,1,1
9216,ITACT,66D,1,1
9217,IPC,363,1,1
9218,IPC,363,1,1
9219,IPC,392,1,1
9220,ITACT,66D,1,1
9221,IPC,323,1,1
9222,IPC,323,1,1
9223,IPC,379,1,1
9224,ITACT,66D,1,1
9225,IPC,392,1,1
9226,IPC,379,1,1
9227,IPC,379,1,1
9228,IPC,323,1,1
9229,IPC,379,1,1
9230,IPC,302,1,1
9231,IPC,379,1,1
9232,IPC,498A,1,1
9233,IPC,379,1,1
9234,IPC,457,1,1
9235,IPC,302,1,1
9236,ITACT,66D,1,1
9237,IPC,379,1,1
9238,IPC,498A,1,1
9239,IPC,323,1,1
9240,IPC,384,1,1
9241,IPC,379,1,1
9242,IPC,379,1,1
9243,IPC,457,1,1
9244,IPC,392,1,1
9245,IPC,323,1,1
9246,IPC,498A,1,1
9247,IPC,392,1,1
9248,IPC,457,1,1
9249,ITACT,66D,1,1
9250,IPC,498A,1,1
9251,IPC,384,1,1
9252,IPC,323,1,1
9253,IPC,379,1,1
9254,NDPS,20,1,1
9255,IPC,498A,1,1
9256,ITACT,66D,1,1
9257,IPC,302,1,1
9258,IPC,392,1,1
9259,IPC,457,1,1
9260,ITACT,66D,1,1
9261,IPC,379,1,1
9262,IPC,498A,1,1
9263,IPC,379A,1,1
9264,IPC,363,1,1
9265,IPC,498A,1,1
9266,IPC,457,1,1
9267,IPC,498A,1,1
9268,NDPS,20,1,1
9269,IPC,302,1,1
9270,IPC,363,1,1
9271,IPC,457,1,1
9272,IPC,457,1,1
9273,IPC,457,1,1
9274,IPC,457,1,1
9275,IPC,323,1,1
9276,IPC,379,1,1
9277,IPC,379,1,1
9278,ITACT,66D,1,1
9279,IPC,379,1,1
9280,IPC,498A,1,1
9281,IPC,379A,1,1
9282,IPC,323,1,1
9283,IPC,457,1,1
9284,IPC,498A,1,1
9285,IPC,392,1,1
9286,IPC,379,1,1
9287,IPC,392,1,1
9288,ITACT,66D,1,1
9289,NDPS,20,1,1
9290,NDPS,20,1,1
9291,IPC,323,1,1
9292,IPC,457,1,1
9293,IPC,379,1,1
9294,NDPS,20,1,1
9295,NDPS,20,1,1
9296,IPC,323,1,1
9297,IPC,457,1,1
9298,IPC,498A,1,1
9299,ITACT,66D,1,1
9300,ITACT,66D,1,1
9301,IPC,457,1,1
9302,IPC,392,1,1
9303,IPC,323,1,1
9304,IPC,379,1,1
9305,IPC,379,1,1
9306,IPC,302,1,1
9307,IPC,457,1,1
9308,ITACT,66D,1,1
9309,ITACT,66D,1,1
9310,IPC,392,1,1
9311,IPC,379,1,1
9312,IPC,323,1,1
9313,ITACT,66D,1,1
9314,ITACT,66D,1,1
9315,IPC,323,1,1
9316,ITACT,66D,1,1
9317,IPC,498A,1,1
9318,IPC,379A,1,1
9319,IPC,498A,1,1
9320,ITACT,66D,1,1
9321,IPC,379,1,1
9322,IPC,323,1,1
9323,IPC,323,1,1
9324,NDPS,20,1,1
9325,IPC,384,1,1
9326,IPC,457,1,1
9327,IPC,379,1,1
9328,IPC,498A,1,1
9329,IPC,457,1,1
9330,IPC,323,1,1
9331,IPC,379,1,1
9332,IPC,392,1,1
9333,IPC,379,1,1
9334,IPC,392,1,1
9335,IPC,323,1,1
9336,IPC,379,1,1
9337,IPC,302,1,1
9338,IPC,498A,1,1
9339,IPC,498A,1,1
9340,ITACT,66D,1,1
9341,IPC,379,1,1
9342,IPC,392,1,1
9343,IPC,379,1,1
9344,IPC,379,1,1
9345,IPC,457,1,1
9346,IPC,302,1,1
9347,IPC,323,1,1
9348,ITACT,66D,1,1
9349,ITACT,66D,1,1
9350,IPC,379,1,1
9351,IPC,379A,1,1
9352,IPC,379A,1,1
9353,IPC,379,1,1
9354,IPC,384,1,1
9355,IPC,392,1,1
9356,ITACT,66D,1,1
9357,IPC,379,1,1
9358,ITACT,66D,1,1
9359,IPC,379,1,1
9360,IPC,498A,1,1
9361,ITACT,66D,1,1
9362,IPC,457,1,1
9363,IPC,457,1,1
9364,ITACT,66D,1,1
9365,IPC,302,1,1
9366,ITACT,66D,1,1
9367,IPC,323,1,1
9368,IPC,379,1,1
9369,NDPS,20,1,1
9370,IPC,457,1,1
9371,ITACT,66D,1,1
9372,IPC,379,1,1
9373,IPC,379,1,1
9374,IPC,323,1,1
9375,IPC,379A,1,1
9376,IPC,323,1,1
9377,IPC,498A,1,1
9378,ITACT,66D,1,1
9379,IPC,379,1,1
9380,IPC,379,1,1
9381,IPC,323,1,1
9382,ITACT,66D,1,1
9383,NDPS,20,1,1
9384,IPC,498A,1,1
9385,IPC,379,1,1
9386,IPC,457,1,1
9387,IPC,392,1,1
9388,IPC,379,1,1
9389,IPC,379,1,1
9390,IPC,379,1,1
9391,IPC,302,1,1
9392,NDPS,20,1,1
9393,IPC,363,1,1
9394,ITACT,66D,1,1
9395,IPC,457,1,1
9396,IPC,379,1,1
9397,ITACT,66D,1,1
9398,IPC,379,1,1
9399,IPC,392,1,1
9400,IPC,323,1,1
9401,NDPS,20,1,1
9402,IPC,379,1,1
9403,IPC,457,1,1
9404,IPC,302,1,1
9405,IPC,392,1,1
9406,IPC,457,1,1
9407,IPC,379,1,1
9408,NDPS,20,1,1
9409,IPC,384,1,1
9410,IPC,379,1,1
9411,NDPS,20,1,1
9412,IPC,379A,1,1
9413,IPC,392,1,1
9414,IPC,379A,1,1
9415,NDPS,20,1,1
9416,IPC,379A,1,1
9417,IPC,498A,1,1
9418,IPC,323,1,1
9419,IPC,457,1,1
9420,IPC,323,1,1
9421,ITACT,66D,1,1
9422,IPC,379,1,1
9423,IPC,302,1,1
9424,ITACT,66D,1,1
9425,IPC,323,1,1
9426,IPC,392,1,1
9427,IPC,379,1,1
9428,IPC,379,1,1
9429,IPC,379,1,1
9430,IPC,379,1,1
9431,IPC,363,1,1
9432,ITACT,66D,1,1
9433,ITACT,66D,1,1
9434,IPC,392,1,1
9435,IPC,457,1,1
9436,IPC,457,1,1
9437,IPC,379,1,1
9438,ITACT,66D,1,1
9439,IPC,457,1,1
9440,IPC,323,1,1
9441,IPC,498A,1,1
9442,IPC,323,1,1
9443,NDPS,20,1,1
9444,NDPS,20,1,1
9445,IPC,323,1,1
9446,ITACT,66D,1,1
9447,IPC,379,1,1
9448,IPC,379,1,1
9449,NDPS,20,1,1
9450,IPC,498A,1,1
9451,ITACT,66D,1,1
9452,IPC,498A,1,1
9453,IPC,302,1,1
9454,IPC,392,1,1
9455,NDPS,20,1,1
9456,IPC,379,1,1
9457,IPC,379,1,1
9458,ITACT,66D,1,1
9459,IPC,457,1,1
9460,IPC,379,1,1
9461,NDPS,20,1,1
9462,ITACT,66D,1,1
9463,IPC,392,1,1
9464,IPC,379,1,1
9465,ITACT,66D,1,1
9466,IPC,457,1,1
9467,IPC,379,1,1
9468,IPC,379,1,1
9469,IPC,323,1,1
9470,NDPS,20,1,1
9471,IPC,457,1,1
9472,IPC,323,1,1
9473,IPC,379,1,1
9474,IPC,392,1,1
9475,IPC,379,1,1
9476,ITACT,66D,1,1
9477,IPC,379,1,1
9478,IPC,379,1,1
9479,ITACT,66D,1,1
9480,IPC,379,1,1
9481,IPC,457,1,1
9482,IPC,457,1,1
9483,NDPS,20,1,1
9484,IPC,392,1,1
9485,IPC,457,1,1
9486,IPC,379,1,1
9487,IPC,379A,1,1
9488,IPC,379,1,1
9489,IPC,379,1,1
9490,IPC,379A,1,1
9491,IPC,384,1,1
9492,ITACT,66D,1,1
9493,IPC,379,1,1
9494,IPC,379A,1,1
9495,NDPS,20,1,1
9496,IPC,379,1,1
9497,IPC,323,1,1
9498,IPC,498A,1,1
9499,NDPS,20,1,1
9500,IPC,498A,1,1
9501,IPC,498A,1,1
9502,IPC,323,1,1
9503,IPC,323,1,1
9504,IPC,379A,1,1
9505,IPC,323,1,1
9506,IPC,323,1,1
9507,IPC,498A,1,1
9508,IPC,323,1,1
9509,IPC,392,1,1
9510,IPC,323,1,1
9511,ITACT,66D,1,1
9512,IPC,498A,1,1
9513,IPC,323,1,1
9514,ITACT,66D,1,1
9515,IPC,384,1,1
9516,IPC,392,1,1
9517,IPC,392,1,1
9518,IPC,323,1,1
9519,NDPS,20,1,1
9520,IPC,379,1,1
9521,NDPS,20,1,1
9522,IPC,498A,1,1
9523,IPC,457,1,1
9524,IPC,379A,1,1
9525,IPC,323,1,1
9526,ITACT,66D,1,1
9527,IPC,379A,1,1
9528,NDPS,20,1,1
9529,IPC,363,1,1
9530,NDPS,20,1,1
9531,IPC,379A,1,1
9532,IPC,302,1,1
9533,IPC,302,1,1
9534,IPC,379,1,1
9535,NDPS,20,1,1
9536,IPC,363,1,1
9537,IPC,363,1,1
9538,IPC,498A,1,1
9539,ITACT,66D,1,1
9540,IPC,379A,1,1
9541,IPC,498A,1,1
9542,IPC,457,1,1
9543,IPC,498A,1,1
9544,IPC,392,1,1
9545,IPC,392,1,1
9546,ITACT,66D,1,1
9547,ITACT,66D,1,1
9548,IPC,457,1,1
9549,ITACT,66D,1,1
9550,IPC,457,1,1
9551,ITACT,66D,1,1
9552,IPC,392,1,1
9553,IPC,498A,1,1
9554,IPC,379,1,1
9555,IPC,363,1,1
9556,IPC,379,1,1
9557,IPC,498A,1,1
9558,IPC,379,1,1
9559,IPC,379,1,1
9560,IPC,392,1,1
9561,NDPS,20,1,1
9562,IPC,498A,1,1
9563,ITACT,66D,1,1
9564,IPC,379,1,1
9565,IPC,457,1,1
9566,IPC,379A,1,1
9567,IPC,498A,1,1
9568,ITACT,66D,1,1
9569,IPC,457,1,1
9570,IPC,498A,1,1
9571,NDPS,20,1,1
9572,IPC,379,1,1
9573,IPC,457,1,1
9574,NDPS,20,1,1
9575,IPC,379,1,1
9576,IPC,457,1,1
9577,IPC,392,1,1
9578,NDPS,20,1,1
9579,IPC,323,1,1
9580,IPC,392,1,1
9581,IPC,363,1,1
9582,IPC,379,1,1
9583,IPC,379,1,1
9584,IPC,379,1,1
9585,IPC,379,1,1
9586,IPC,392,1,1
9587,IPC,379,1,1
9588,IPC,323,1,1
9589,IPC,379,1,1
9590,IPC,323,1,1
9591,ITACT,66D,1,1
9592,IPC,379A,1,1
9593,IPC,457,1,1
9594,IPC,379,1,1
9595,ITACT,66D,1,1
9596,IPC,457,1,1
9597,IPC,379,1,1
9598,IPC,379,1,1
9599,IPC,302,1,1
9600,IPC,457,1,1
9601,IPC,384,1,1
9602,ITACT,66D,1,1
9603,IPC,457,1,1
9604,IPC,498A,1,1
9605,NDPS,20,1,1
9606,IPC,323,1,1
9607,IPC,498A,1,1
9608,IPC,379,1,1
9609,IPC,392,1,1
9610,IPC,392,1,1
9611,IPC,457,1,1
9612,IPC,457,1,1
9613,IPC,302,1,1
9614,IPC,323,1,1
9615,ITACT,66D,1,1
9616,ITACT,66D,1,1
9617,IPC,498A,1,1
9618,IPC,323,1,1
9619,IPC,323,1,1
9620,IPC,323,1,1
9621,IPC,379,1,1
9622,IPC,379,1,1
9623,IPC,323,1,1
9624,IPC,392,1,1
9625,IPC,457,1,1
9626,IPC,498A,1,1
9627,IPC,457,1,1
9628,IPC,457,1,1
9629,IPC,302,1,1
9630,IPC,302,1,1
9631,IPC,379,1,1
9632,IPC,392,1,1
9633,IPC,379,1,1
9634,IPC,498A,1,1
9635,IPC,392,1,1
9636,IPC,379,1,1
9637,IPC,379,1,1
9638,IPC,392,1,1
9639,IPC,498A,1,1
9640,ITACT,66D,1,1
9641,IPC,498A,1,1
9642,IPC,392,1,1
9643,IPC,379A,1,1
9644,NDPS,20,1,1
9645,NDPS,20,1,1
9646,IPC,379,1,1
9647,NDPS,20,1,1
9648,IPC,379A,1,1
9649,ITACT,66D,1,1
9650,IPC,379,1,1
9651,IPC,323,1,1
9652,IPC,498A,1,1
9653,ITACT,66D,1,1
9654,IPC,363,1,1
9655,IPC,392,1,1
9656,IPC,379,1,1
9657,IPC,379,1,1
9658,IPC,323,1,1
9659,ITACT,66D,1,1
9660,ITACT,66D,1,1
9661,IPC,302,1,1
9662,IPC,379,1,1
9663,IPC,379,1,1
9664,IPC,379,1,1
9665,IPC,379,1,1
9666,IPC,379,1,1
9667,IPC,379,1,1
9668,IPC,379,1,1
9669,NDPS,20,1,1
9670,IPC,302,1,1
9671,IPC,457,1,1
9672,IPC,379A,1,1
9673,IPC,498A,1,1
9674,NDPS,20,1,1
9675,NDPS,20,1,1
9676,IPC,302,1,1
9677,IPC,379,1,1
9678,IPC,379,1,1
9679,IPC,457,1,1
9680,IPC,379,1,1
9681,ITACT,66D,1,1
9682,IPC,498A,1,1
9683,IPC,379A,1,1
9684,ITACT,66D,1,1
9685,IPC,379A,1,1
9686,IPC,379A,1,1
9687,IPC,498A,1,1
9688,IPC,379,1,1
9689,IPC,457,1,1
9690,IPC,302,1,1
9691,IPC,379A,1,1
9692,ITACT,66D,1,1
9693,IPC,379,1,1
9694,IPC,323,1,1
9695,IPC,379A,1,1
9696,IPC,379A,1,1
9697,IPC,498A,1,1
9698,IPC,379,1,1
9699,IPC,457,1,1
9700,IPC,379,1,1
9701,IPC,302,1,1
9702,IPC,379,1,1
9703,IPC,457,1,1
9704,IPC,379,1,1
9705,IPC,379,1,1
9706,IPC,379A,1,1
9707,NDPS,20,1,1
9708,NDPS,20,1,1
9709,IPC,457,1,1
9710,IPC,457,1,1
9711,IPC,379A,1,1
9712,IPC,392,1,1
9713,NDPS,20,1,1
9714,IPC,323,1,1
9715,NDPS,20,1,1
9716,NDPS,20,1,1
9717,ITACT,66D,1,1
9718,IPC,302,1,1
9719,ITACT,66D,1,1
9720,NDPS,20,1,1
9721,IPC,457,1,1
9722,IPC,384,1,1
9723,IPC,379A,1,1
9724,IPC,379A,1,1
9725,IPC,457,1,1
9726,IPC,457,1,1
9727,IPC,457,1,1
9728,IPC,379,1,1
9729,IPC,363,1,1
9730,ITACT,66D,1,1
9731,IPC,379,1,1
9732,IPC,379,1,1
9733,IPC,392,1,1
9734,IPC,457,1,1
9735,IPC,457,1,1
9736,IPC,498A,1,1
9737,IPC,384,1,1
9738,IPC,323,1,1
9739,IPC,379,1,1
9740,ITACT,66D,1,1
9741,IPC,392,1,1
9742,IPC,498A,1,1
9743,ITACT,66D,1,1
9744,IPC,323,1,1
9745,IPC,323,1,1
9746,IPC,392,1,1
9747,IPC,323,1,1
9748,IPC,379,1,1
9749,IPC,323,1,1
9750,IPC,392,1,1
9751,ITACT,66D,1,1
9752,IPC,379,1,1
9753,IPC,379,1,1
9754,IPC,498A,1,1
9755,ITACT,66D,1,1
9756,ITACT,66D,1,1
9757,ITACT,66D,1,1
9758,IPC,302,1,1
9759,ITACT,66D,1,1
9760,IPC,498A,1,1
9761,ITACT,66D,1,1
9762,IPC,379A,1,1
9763,IPC,323,1,1
9764,IPC,379,1,1
9765,ITACT,66D,1,1
9766,IPC,323,1,1
9767,IPC,457,1,1
9768,NDPS,20,1,1
9769,ITACT,66D,1,1
9770,IPC,323,1,1
9771,IPC,379,1,1
9772,NDPS,20,1,1
9773,IPC,379,1,1
9774,IPC,379,1,1
9775,ITACT,66D,1,1
9776,IPC,323,1,1
9777,IPC,498A,1,1
9778,IPC,392,1,1
9779,IPC,498A,1,1
9780,IPC,457,1,1
9781,ITACT,66D,1,1
9782,IPC,323,1,1
9783,IPC,379A,1,1
9784,NDPS,20,1,1
9785,IPC,379,1,1
9786,IPC,379,1,1
9787,IPC,323,1,1
9788,IPC,379,1,1
9789,IPC,457,1,1
9790,IPC,363,1,1
9791,IPC,379,1,1
9792,ITACT,66D,1,1
9793,IPC,379,1,1
9794,IPC,392,1,1
9795,IPC,379,1,1
9796,IPC,457,1,1
9797,IPC,498A,1,1
9798,ITACT,66D,1,1
9799,NDPS,20,1,1
9800,IPC,379,1,1
9801,IPC,392,1,1
9802,IPC,379,1,1
9803,NDPS,20,1,1
9804,IPC,379,1,1
9805,IPC,379,1,1
9806,IPC,379,1,1
9807,IPC,498A,1,1
9808,ITACT,66D,1,1
9809,ITACT,66D,1,1
9810,ITACT,66D,1,1
9811,IPC,392,1,1
9812,ITACT,66D,1,1
9813,ITACT,66D,1,1
9814,IPC,379,1,1
9815,IPC,384,1,1
9816,IPC,379,1,1
9817,IPC,323,1,1
9818,IPC,379,1,1
9819,NDPS,20,1,1
9820,IPC,498A,1,1
9821,IPC,379,1,1
9822,IPC,323,1,1
9823,IPC,392,1,1
9824,IPC,379,1,1
9825,IPC,384,1,1
9826,ITACT,66D,1,1
9827,IPC,379,1,1
9828,IPC,323,1,1
9829,ITACT,66D,1,1
9830,IPC,302,1,1
9831,IPC,323,1,1
9832,IPC,379,1,1
9833,IPC,498A,1,1
9834,ITACT,66D,1,1
9835,IPC,363,1,1
9836,NDPS,20,1,1
9837,IPC,302,1,1
9838,NDPS,20,1,1
9839,IPC,379A,1,1
9840,NDPS,20,1,1
9841,IPC,498A,1,1
9842,IPC,457,1,1
9843,NDPS,20,1,1
9844,IPC,379,1,1
9845,NDPS,20,1,1
9846,IPC,302,1,1
9847,NDPS,20,1,1
9848,IPC,363,1,1
9849,IPC,379,1,1
9850,IPC,384,1,1
9851,IPC,379,1,1
9852,IPC,302,1,1
9853,ITACT,66D,1,1
9854,IPC,379,1,1
9855,IPC,498A,1,1
9856,IPC,323,1,1
9857,NDPS,20,1,1
9858,IPC,457,1,1
9859,IPC,498A,1,1
9860,IPC,323,1,1
9861,IPC,323,1,1
9862,IPC,392,1,1
9863,IPC,379A,1,1
9864,NDPS,20,1,1
9865,IPC,323,1,1
9866,IPC,323,1,1
9867,IPC,379A,1,1
9868,NDPS,20,1,1
9869,IPC,379A,1,1
9870,IPC,323,1,1
9871,IPC,498A,1,1
9872,ITACT,66D,1,1
9873,ITACT,66D,1,1
9874,IPC,379,1,1
9875,IPC,498A,1,1
9876,IPC,384,1,1
9877,IPC,379,1,1
9878,IPC,457,1,1
9879,IPC,379A,1,1
9880,ITACT,66D,1,1
9881,IPC,323,1,1
9882,NDPS,20,1,1
9883,ITACT,66D,1,1
9884,IPC,379,1,1
9885,IPC,323,1,1
9886,IPC,323,1,1
9887,NDPS,20,1,1
9888,IPC,302,1,1
9889,IPC,379,1,1
9890,ITACT,66D,1,1
9891,IPC,457,1,1
9892,IPC,379A,1,1
9893,ITACT,66D,1,1
9894,NDPS,20,1,1
9895,IPC,379,1,1
9896,IPC,323,1,1
9897,IPC,323,1,1
9898,IPC,392,1,1
9899,ITACT,66D,1,1
9900,NDPS,20,1,1
9901,ITACT,66D,1,1
9902,IPC,379,1,1
9903,IPC,323,1,1
9904,IPC,323,1,1
9905,IPC,379,1,1
9906,IPC,323,1,1
9907,IPC,392,1,1
9908,NDPS,20,1,1
9909,ITACT,66D,1,1
9910,IPC,498A,1,1
9911,IPC,302,1,1
9912,ITACT,66D,1,1
9913,IPC,457,1,1
9914,ITACT,66D,1,1
9915,IPC,323,1,1
9916,IPC,379,1,1
9917,IPC,379A,1,1
9918,IPC,379,1,1
9919,IPC,457,1,1
9920,IPC,379,1,1
9921,IPC,384,1,1
9922,IPC,302,1,1
9923,IPC,363,1,1
9924,IPC,302,1,1
9925,IPC,379,1,1
9926,ITACT,66D,1,1
9927,NDPS,20,1,1
9928,IPC,323,1,1
9929,IPC,302,1,1
9930,IPC,457,1,1
9931,IPC,457,1,1
9932,IPC,379,1,1
9933,ITACT,66D,1,1
9934,IPC,302,1,1
9935,ITACT,66D,1,1
9936,IPC,384,1,1
9937,IPC,457,1,1
9938,IPC,457,1,1
9939,ITACT,66D,1,1
9940,NDPS,20,1,1
9941,IPC,379A,1,1
9942,NDPS,20,1,1
9943,IPC,379,1,1
9944,IPC,457,1,1
9945,IPC,323,1,1
9946,IPC,498A,1,1
9947,IPC,363,1,1
