source,target,crime_type,incident_id
ACC-05828,VIC-13880,Assault,INC-013880
ACC-03038,VIC-2038,Cyber Fraud,INC-002038
ACC-03038,VIC-5303,Murder,INC-005303
ACC-08166,VIC-2039,Robbery,INC-002039
ACC-08166,VIC-3134,Domestic Violence,INC-003134
ACC-08166,VIC-3775,Assault,INC-003775
ACC-08166,VIC-12858,Assault,INC-012858
ACC-08166,VIC-15887,Vehicle Theft,INC-015887
ACC-04175,VIC-2040,Assault,INC-002040
ACC-04175,VIC-3051,Cyber Fraud,INC-003051
ACC-03457,VIC-2041,Domestic Violence,INC-002041
ACC-03457,VIC-2662,Murder,INC-002662
ACC-03457,VIC-8222,Cyber Fraud,INC-008222
ACC-03457,VIC-14770,Assault,INC-014770
ACC-02719,VIC-2042,Cyber Fraud,INC-002042
ACC-02719,VIC-5689,Cyber Fraud,INC-005689
ACC-02719,VIC-8823,Domestic Violence,INC-008823
ACC-02719,VIC-10441,Cyber Fraud,INC-010441
ACC-02719,VIC-18880,Cyber Fraud,INC-018880
ACC-01925,VIC-2043,Kidnapping,INC-002043
ACC-01925,VIC-4314,Domestic Violence,INC-004314
ACC-01925,VIC-8177,Robbery,INC-008177
ACC-01925,VIC-13579,Assault,INC-013579
ACC-07933,VIC-2044,Vehicle Theft,INC-002044
ACC-07933,VIC-12316,Kidnapping,INC-012316
ACC-07933,VIC-15594,Burglary,INC-015594
ACC-02080,VIC-2046,Domestic Violence,INC-002046
ACC-05009,VIC-2047,Drug Offense,INC-002047
ACC-05009,VIC-15454,Theft,INC-015454
ACC-07820,VIC-2048,Vehicle Theft,INC-002048
ACC-07130,VIC-2049,Assault,INC-002049
ACC-03482,VIC-2051,Vehicle Theft,INC-002051
ACC-07668,VIC-2052,Theft,INC-002052
ACC-07668,VIC-10813,Cyber Fraud,INC-010813
ACC-07668,VIC-14891,Vehicle Theft,INC-014891
ACC-05304,VIC-2053,Vehicle Theft,INC-002053
ACC-05304,VIC-10908,Drug Offense,INC-010908
ACC-05542,VIC-2054,Theft,INC-002054
ACC-05542,VIC-5212,Murder,INC-005212
ACC-05357,VIC-2055,Assault,INC-002055
ACC-05357,VIC-4173,Cyber Fraud,INC-004173
ACC-05357,VIC-8412,Assault,INC-008412
ACC-05357,VIC-9341,Theft,INC-009341
ACC-05357,VIC-13120,Robbery,INC-013120
ACC-05017,VIC-2056,Murder,INC-002056
ACC-07834,VIC-2057,Domestic Violence,INC-002057
ACC-05621,VIC-2058,Robbery,INC-002058
ACC-04566,VIC-2060,Domestic Violence,INC-002060
ACC-04566,VIC-9226,Theft,INC-009226
ACC-06304,VIC-2062,Robbery,INC-002062
ACC-06304,VIC-15099,Assault,INC-015099
ACC-07766,VIC-2063,Domestic Violence,INC-002063
ACC-07766,VIC-13568,Theft,INC-013568
ACC-07766,VIC-19694,Burglary,INC-019694
ACC-01222,VIC-2064,Cyber Fraud,INC-002064
ACC-01222,VIC-16559,Assault,INC-016559
ACC-04212,VIC-2066,Drug Offense,INC-002066
ACC-04212,VIC-5739,Drug Offense,INC-005739
ACC-04615,VIC-2067,Theft,INC-002067
ACC-04615,VIC-4488,Cyber Fraud,INC-004488
ACC-04615,VIC-19890,Domestic Violence,INC-019890
ACC-00497,VIC-2069,Robbery,INC-002069
ACC-00497,VIC-7164,Domestic Violence,INC-007164
ACC-00454,VIC-2070,Theft,INC-002070
ACC-06919,VIC-2071,Domestic Violence,INC-002071
ACC-06919,VIC-14267,Burglary,INC-014267
ACC-06919,VIC-16618,Assault,INC-016618
ACC-06985,VIC-2072,Theft,INC-002072
ACC-06985,VIC-2352,Theft,INC-002352
ACC-06985,VIC-2883,Murder,INC-002883
ACC-06985,VIC-7571,Murder,INC-007571
ACC-06985,VIC-17859,Theft,INC-017859
ACC-00533,VIC-2073,Assault,INC-002073
ACC-03121,VIC-2074,Domestic Violence,INC-002074
ACC-03121,VIC-10880,Assault,INC-010880
ACC-05190,VIC-2075,Drug Offense,INC-002075
ACC-05190,VIC-11216,Theft,INC-011216
ACC-05190,VIC-11444,Murder,INC-011444
ACC-05190,VIC-12711,Assault,INC-012711
ACC-04224,VIC-2076,Burglary,INC-002076
ACC-04224,VIC-6209,Theft,INC-006209
ACC-05411,VIC-2077,Drug Offense,INC-002077
ACC-05411,VIC-2923,Cyber Fraud,INC-002923
ACC-08088,VIC-2078,Vehicle Theft,INC-002078
ACC-08088,VIC-4586,Extortion,INC-004586
ACC-07389,VIC-2079,Theft,INC-002079
ACC-07389,VIC-5458,Theft,INC-005458
ACC-07389,VIC-6571,Robbery,INC-006571
ACC-07389,VIC-7471,Theft,INC-007471
ACC-07389,VIC-10777,Theft,INC-010777
ACC-07389,VIC-17527,Theft,INC-017527
ACC-07389,VIC-19969,Theft,INC-019969
ACC-07739,VIC-2080,Assault,INC-002080
ACC-07739,VIC-13328,Assault,INC-013328
ACC-07739,VIC-14727,Theft,INC-014727
ACC-07900,VIC-2082,Burglary,INC-002082
ACC-07900,VIC-3097,Domestic Violence,INC-003097
ACC-07900,VIC-16273,Drug Offense,INC-016273
ACC-02895,VIC-2083,Cyber Fraud,INC-002083
ACC-02895,VIC-12614,Cyber Fraud,INC-012614
ACC-08839,VIC-2084,Vehicle Theft,INC-002084
ACC-08839,VIC-19256,Theft,INC-019256
ACC-06609,VIC-2085,Murder,INC-002085
ACC-06609,VIC-6114,Drug Offense,INC-006114
ACC-06609,VIC-11128,Theft,INC-011128
ACC-06413,VIC-2086,Theft,INC-002086
ACC-06413,VIC-2900,Assault,INC-002900
ACC-06413,VIC-10092,Robbery,INC-010092
ACC-06413,VIC-12383,Domestic Violence,INC-012383
ACC-06413,VIC-18472,Burglary,INC-018472
ACC-03989,VIC-2087,Theft,INC-002087
ACC-03989,VIC-4990,Drug Offense,INC-004990
ACC-03989,VIC-8723,Domestic Violence,INC-008723
ACC-07587,VIC-2088,Theft,INC-002088
ACC-07587,VIC-5426,Cyber Fraud,INC-005426
ACC-07587,VIC-6256,Assault,INC-006256
ACC-07587,VIC-11150,Burglary,INC-011150
ACC-07587,VIC-11773,Assault,INC-011773
ACC-07587,VIC-13301,Burglary,INC-013301
ACC-08442,VIC-2089,Vehicle Theft,INC-002089
ACC-08134,VIC-2090,Domestic Violence,INC-002090
ACC-08134,VIC-10445,Drug Offense,INC-010445
ACC-08134,VIC-12740,Domestic Violence,INC-012740
ACC-08134,VIC-18967,Assault,INC-018967
ACC-08134,VIC-19218,Cyber Fraud,INC-019218
ACC-00241,VIC-2091,Cyber Fraud,INC-002091
ACC-00241,VIC-16797,Robbery,INC-016797
ACC-00683,VIC-2095,Murder,INC-002095
ACC-00683,VIC-4379,Extortion,INC-004379
ACC-00683,VIC-8062,Drug Offense,INC-008062
ACC-00683,VIC-10064,Drug Offense,INC-010064
ACC-08371,VIC-2096,Robbery,INC-002096
ACC-08371,VIC-3395,Assault,INC-003395
ACC-08371,VIC-8489,Assault,INC-008489
ACC-08371,VIC-10239,Murder,INC-010239
ACC-08371,VIC-15842,Cyber Fraud,INC-015842
ACC-06379,VIC-2098,Extortion,INC-002098
ACC-06379,VIC-11201,Drug Offense,INC-011201
ACC-01922,VIC-2099,Drug Offense,INC-002099
ACC-01922,VIC-2389,Assault,INC-002389
ACC-01922,VIC-4766,Assault,INC-004766
ACC-00128,VIC-2100,Theft,INC-002100
ACC-00128,VIC-3446,Drug Offense,INC-003446
ACC-00128,VIC-14007,Burglary,INC-014007
ACC-04235,VIC-2101,Vehicle Theft,INC-002101
ACC-04235,VIC-3615,Vehicle Theft,INC-003615
ACC-04235,VIC-4118,Theft,INC-004118
ACC-08294,VIC-2102,Theft,INC-002102
ACC-08294,VIC-11134,Drug Offense,INC-011134
ACC-08294,VIC-13656,Burglary,INC-013656
ACC-00707,VIC-2103,Cyber Fraud,INC-002103
ACC-00707,VIC-11911,Domestic Violence,INC-011911
ACC-06615,VIC-2104,Robbery,INC-002104
ACC-06615,VIC-6857,Theft,INC-006857
ACC-06615,VIC-11592,Cyber Fraud,INC-011592
ACC-00729,VIC-2107,Theft,INC-002107
ACC-00729,VIC-10996,Robbery,INC-010996
ACC-08703,VIC-2109,Burglary,INC-002109
ACC-08703,VIC-15927,Drug Offense,INC-015927
ACC-01612,VIC-2110,Extortion,INC-002110
ACC-01822,VIC-2111,Burglary,INC-002111
ACC-01822,VIC-15475,Vehicle Theft,INC-015475
ACC-01822,VIC-19887,Murder,INC-019887
ACC-00222,VIC-2112,Robbery,INC-002112
ACC-02859,VIC-2113,Assault,INC-002113
ACC-02859,VIC-2562,Kidnapping,INC-002562
ACC-02859,VIC-12757,Drug Offense,INC-012757
ACC-02859,VIC-18357,Assault,INC-018357
ACC-04256,VIC-2114,Burglary,INC-002114
ACC-04256,VIC-4995,Robbery,INC-004995
ACC-04256,VIC-12597,Theft,INC-012597
ACC-00595,VIC-2117,Burglary,INC-002117
ACC-00595,VIC-5290,Assault,INC-005290
ACC-05095,VIC-2118,Domestic Violence,INC-002118
ACC-05095,VIC-16689,Cyber Fraud,INC-016689
ACC-05095,VIC-19112,Burglary,INC-019112
ACC-08297,VIC-2119,Drug Offense,INC-002119
ACC-08297,VIC-3019,Assault,INC-003019
ACC-08297,VIC-3770,Robbery,INC-003770
ACC-08297,VIC-5851,Drug Offense,INC-005851
ACC-08297,VIC-9514,Cyber Fraud,INC-009514
ACC-08297,VIC-10577,Extortion,INC-010577
ACC-08297,VIC-15719,Domestic Violence,INC-015719
ACC-08297,VIC-18312,Murder,INC-018312
ACC-03656,VIC-2120,Theft,INC-002120
ACC-03656,VIC-2654,Theft,INC-002654
ACC-03656,VIC-6181,Theft,INC-006181
ACC-03656,VIC-8824,Theft,INC-008824
ACC-03656,VIC-16705,Theft,INC-016705
ACC-03656,VIC-18417,Theft,INC-018417
ACC-07510,VIC-2121,Drug Offense,INC-002121
ACC-07510,VIC-2668,Domestic Violence,INC-002668
ACC-07510,VIC-4191,Murder,INC-004191
ACC-07510,VIC-15472,Domestic Violence,INC-015472
ACC-08033,VIC-2122,Domestic Violence,INC-002122
ACC-08033,VIC-5637,Burglary,INC-005637
ACC-03068,VIC-2123,Theft,INC-002123
ACC-03068,VIC-7709,Cyber Fraud,INC-007709
ACC-03068,VIC-16750,Theft,INC-016750
ACC-08110,VIC-2124,Drug Offense,INC-002124
ACC-08110,VIC-5135,Domestic Violence,INC-005135
ACC-08110,VIC-19183,Burglary,INC-019183
ACC-02121,VIC-2125,Domestic Violence,INC-002125
ACC-08320,VIC-2126,Robbery,INC-002126
ACC-08320,VIC-7997,Cyber Fraud,INC-007997
ACC-08320,VIC-11983,Domestic Violence,INC-011983
ACC-02948,VIC-2127,Theft,INC-002127
ACC-01916,VIC-2128,Theft,INC-002128
ACC-01916,VIC-3284,Cyber Fraud,INC-003284
ACC-01916,VIC-3739,Cyber Fraud,INC-003739
ACC-01916,VIC-8354,Cyber Fraud,INC-008354
ACC-01916,VIC-12314,Vehicle Theft,INC-012314
ACC-01916,VIC-13216,Cyber Fraud,INC-013216
ACC-01916,VIC-17335,Robbery,INC-017335
ACC-01916,VIC-19765,Cyber Fraud,INC-019765
ACC-04791,VIC-2129,Domestic Violence,INC-002129
ACC-04791,VIC-13712,Cyber Fraud,INC-013712
ACC-01550,VIC-2130,Cyber Fraud,INC-002130
ACC-01550,VIC-3768,Burglary,INC-003768
ACC-01550,VIC-7807,Extortion,INC-007807
ACC-01550,VIC-11094,Theft,INC-011094
ACC-01550,VIC-11992,Assault,INC-011992
ACC-00327,VIC-2131,Domestic Violence,INC-002131
ACC-00327,VIC-7820,Theft,INC-007820
ACC-03197,VIC-2133,Cyber Fraud,INC-002133
ACC-03197,VIC-3335,Extortion,INC-003335
ACC-06949,VIC-2136,Cyber Fraud,INC-002136
ACC-01455,VIC-2138,Burglary,INC-002138
ACC-04385,VIC-2139,Theft,INC-002139
ACC-04385,VIC-13683,Burglary,INC-013683
ACC-07380,VIC-2140,Cyber Fraud,INC-002140
ACC-07380,VIC-3652,Robbery,INC-003652
ACC-07380,VIC-5728,Assault,INC-005728
ACC-07380,VIC-11480,Assault,INC-011480
ACC-07380,VIC-13639,Drug Offense,INC-013639
ACC-01468,VIC-2141,Assault,INC-002141
ACC-01468,VIC-6758,Theft,INC-006758
ACC-07522,VIC-2142,Burglary,INC-002142
ACC-06201,VIC-2143,Murder,INC-002143
ACC-00344,VIC-2144,Cyber Fraud,INC-002144
ACC-00344,VIC-13163,Robbery,INC-013163
ACC-00344,VIC-17018,Theft,INC-017018
ACC-05479,VIC-2145,Domestic Violence,INC-002145
ACC-05479,VIC-10181,Burglary,INC-010181
ACC-03316,VIC-2146,Assault,INC-002146
ACC-03316,VIC-8582,Assault,INC-008582
ACC-07556,VIC-2148,Burglary,INC-002148
ACC-07556,VIC-4181,Theft,INC-004181
ACC-07556,VIC-9256,Cyber Fraud,INC-009256
ACC-07556,VIC-13705,Assault,INC-013705
ACC-03551,VIC-2149,Domestic Violence,INC-002149
ACC-03551,VIC-4014,Domestic Violence,INC-004014
ACC-03551,VIC-4952,Domestic Violence,INC-004952
ACC-07213,VIC-2150,Murder,INC-002150
ACC-08550,VIC-2151,Assault,INC-002151
ACC-08550,VIC-4125,Assault,INC-004125
ACC-08550,VIC-18114,Assault,INC-018114
ACC-03549,VIC-2152,Robbery,INC-002152
ACC-03549,VIC-14981,Domestic Violence,INC-014981
ACC-03549,VIC-15691,Theft,INC-015691
ACC-07210,VIC-2153,Cyber Fraud,INC-002153
ACC-07210,VIC-3669,Burglary,INC-003669
ACC-07210,VIC-8366,Vehicle Theft,INC-008366
ACC-07210,VIC-13561,Cyber Fraud,INC-013561
ACC-07210,VIC-15143,Burglary,INC-015143
ACC-07210,VIC-16531,Burglary,INC-016531
ACC-07210,VIC-17035,Burglary,INC-017035
ACC-07210,VIC-18945,Burglary,INC-018945
ACC-02630,VIC-2154,Robbery,INC-002154
ACC-06369,VIC-2155,Theft,INC-002155
ACC-06369,VIC-18811,Domestic Violence,INC-018811
ACC-05280,VIC-2156,Extortion,INC-002156
ACC-02495,VIC-2157,Burglary,INC-002157
ACC-02495,VIC-10701,Cyber Fraud,INC-010701
ACC-02495,VIC-18624,Extortion,INC-018624
ACC-03846,VIC-2159,Theft,INC-002159
ACC-03846,VIC-16479,Vehicle Theft,INC-016479
ACC-03846,VIC-17242,Theft,INC-017242
ACC-06072,VIC-2160,Burglary,INC-002160
ACC-06072,VIC-2568,Murder,INC-002568
ACC-06072,VIC-6909,Theft,INC-006909
ACC-06072,VIC-8429,Burglary,INC-008429
ACC-02451,VIC-2161,Assault,INC-002161
ACC-08578,VIC-2164,Domestic Violence,INC-002164
ACC-08578,VIC-6243,Theft,INC-006243
ACC-08578,VIC-6757,Burglary,INC-006757
ACC-08578,VIC-10233,Murder,INC-010233
ACC-08578,VIC-19585,Cyber Fraud,INC-019585
ACC-07988,VIC-2166,Domestic Violence,INC-002166
ACC-07988,VIC-3138,Theft,INC-003138
ACC-06188,VIC-2170,Theft,INC-002170
ACC-06188,VIC-6694,Assault,INC-006694
ACC-06188,VIC-10612,Theft,INC-010612
ACC-06188,VIC-11363,Robbery,INC-011363
ACC-06188,VIC-12148,Burglary,INC-012148
ACC-05176,VIC-2171,Vehicle Theft,INC-002171
ACC-05176,VIC-4724,Robbery,INC-004724
ACC-05176,VIC-4832,Drug Offense,INC-004832
ACC-05176,VIC-18359,Cyber Fraud,INC-018359
ACC-04625,VIC-2172,Assault,INC-002172
ACC-04625,VIC-6333,Assault,INC-006333
ACC-04625,VIC-13391,Kidnapping,INC-013391
ACC-07994,VIC-2173,Vehicle Theft,INC-002173
ACC-07994,VIC-11290,Robbery,INC-011290
ACC-07994,VIC-13650,Murder,INC-013650
ACC-03943,VIC-2174,Assault,INC-002174
ACC-03943,VIC-10906,Drug Offense,INC-010906
ACC-03943,VIC-11616,Burglary,INC-011616
ACC-03943,VIC-17430,Theft,INC-017430
ACC-01499,VIC-2175,Domestic Violence,INC-002175
ACC-08017,VIC-2176,Assault,INC-002176
ACC-08017,VIC-12343,Vehicle Theft,INC-012343
ACC-08017,VIC-16288,Robbery,INC-016288
ACC-00398,VIC-2177,Theft,INC-002177
ACC-00398,VIC-4030,Murder,INC-004030
ACC-02963,VIC-2178,Assault,INC-002178
ACC-02963,VIC-6416,Theft,INC-006416
ACC-02963,VIC-13873,Assault,INC-013873
ACC-05107,VIC-2179,Domestic Violence,INC-002179
ACC-05107,VIC-4615,Murder,INC-004615
ACC-05107,VIC-8462,Drug Offense,INC-008462
ACC-05107,VIC-14500,Burglary,INC-014500
ACC-00117,VIC-2180,Vehicle Theft,INC-002180
ACC-00117,VIC-11888,Robbery,INC-011888
ACC-00584,VIC-2181,Cyber Fraud,INC-002181
ACC-00584,VIC-5585,Cyber Fraud,INC-005585
ACC-00584,VIC-15906,Cyber Fraud,INC-015906
ACC-07260,VIC-2182,Theft,INC-002182
ACC-07260,VIC-18544,Theft,INC-018544
ACC-03874,VIC-2183,Robbery,INC-002183
ACC-06179,VIC-2184,Cyber Fraud,INC-002184
ACC-06179,VIC-16643,Cyber Fraud,INC-016643
ACC-04711,VIC-2185,Domestic Violence,INC-002185
ACC-04711,VIC-7687,Murder,INC-007687
ACC-04711,VIC-18565,Cyber Fraud,INC-018565
ACC-04711,VIC-19587,Theft,INC-019587
ACC-00259,VIC-2186,Robbery,INC-002186
ACC-00259,VIC-8893,Vehicle Theft,INC-008893
ACC-00259,VIC-12053,Robbery,INC-012053
ACC-00259,VIC-13719,Domestic Violence,INC-013719
ACC-00259,VIC-18569,Burglary,INC-018569
ACC-08441,VIC-2187,Burglary,INC-002187
ACC-08441,VIC-4836,Theft,INC-004836
ACC-05523,VIC-2189,Assault,INC-002189
ACC-04166,VIC-2190,Theft,INC-002190
ACC-04166,VIC-6307,Domestic Violence,INC-006307
ACC-04166,VIC-12057,Theft,INC-012057
ACC-03312,VIC-2192,Murder,INC-002192
ACC-03312,VIC-5055,Cyber Fraud,INC-005055
ACC-03312,VIC-5513,Cyber Fraud,INC-005513
ACC-02848,VIC-2194,Domestic Violence,INC-002194
ACC-02848,VIC-9001,Burglary,INC-009001
ACC-02848,VIC-9454,Robbery,INC-009454
ACC-02848,VIC-11876,Domestic Violence,INC-011876
ACC-02848,VIC-12145,Domestic Violence,INC-012145
ACC-02848,VIC-13678,Robbery,INC-013678
ACC-00878,VIC-2196,Burglary,INC-002196
ACC-00878,VIC-3482,Burglary,INC-003482
ACC-00878,VIC-15448,Vehicle Theft,INC-015448
ACC-00878,VIC-19163,Cyber Fraud,INC-019163
ACC-02001,VIC-2197,Cyber Fraud,INC-002197
ACC-02001,VIC-3619,Murder,INC-003619
ACC-02001,VIC-12962,Drug Offense,INC-012962
ACC-08868,VIC-2198,Drug Offense,INC-002198
ACC-08868,VIC-4703,Robbery,INC-004703
ACC-08868,VIC-5014,Burglary,INC-005014
ACC-07507,VIC-2199,Cyber Fraud,INC-002199
ACC-07507,VIC-4111,Assault,INC-004111
ACC-07507,VIC-8691,Robbery,INC-008691
ACC-07507,VIC-14870,Drug Offense,INC-014870
ACC-05000,VIC-2200,Burglary,INC-002200
ACC-05000,VIC-11432,Theft,INC-011432
ACC-06700,VIC-2201,Drug Offense,INC-002201
ACC-06700,VIC-9651,Assault,INC-009651
ACC-06700,VIC-13766,Drug Offense,INC-013766
ACC-06700,VIC-19223,Drug Offense,INC-019223
ACC-04350,VIC-2202,Burglary,INC-002202
ACC-04350,VIC-2307,Theft,INC-002307
ACC-04350,VIC-19425,Domestic Violence,INC-019425
ACC-07713,VIC-2203,Murder,INC-002203
ACC-07713,VIC-9546,Cyber Fraud,INC-009546
ACC-07713,VIC-10704,Burglary,INC-010704
ACC-07713,VIC-18694,Theft,INC-018694
ACC-04305,VIC-2204,Murder,INC-002204
ACC-04305,VIC-6245,Cyber Fraud,INC-006245
ACC-04305,VIC-7991,Cyber Fraud,INC-007991
ACC-04305,VIC-11063,Cyber Fraud,INC-011063
ACC-04305,VIC-18134,Cyber Fraud,INC-018134
ACC-04305,VIC-18630,Cyber Fraud,INC-018630
ACC-02794,VIC-2205,Cyber Fraud,INC-002205
ACC-02794,VIC-15142,Robbery,INC-015142
ACC-01025,VIC-2206,Assault,INC-002206
ACC-01025,VIC-6923,Assault,INC-006923
ACC-01025,VIC-10982,Assault,INC-010982
ACC-01025,VIC-12463,Burglary,INC-012463
ACC-01025,VIC-13771,Cyber Fraud,INC-013771
ACC-01025,VIC-14376,Assault,INC-014376
ACC-01025,VIC-18100,Burglary,INC-018100
ACC-05995,VIC-2207,Robbery,INC-002207
ACC-05995,VIC-2633,Vehicle Theft,INC-002633
ACC-02190,VIC-2209,Theft,INC-002209
ACC-02190,VIC-4914,Theft,INC-004914
ACC-06757,VIC-2210,Robbery,INC-002210
ACC-06757,VIC-10703,Burglary,INC-010703
ACC-07455,VIC-2212,Theft,INC-002212
ACC-07455,VIC-14559,Theft,INC-014559
ACC-07455,VIC-15131,Burglary,INC-015131
ACC-07455,VIC-19320,Murder,INC-019320
ACC-03986,VIC-2213,Burglary,INC-002213
ACC-03980,VIC-2214,Theft,INC-002214
ACC-08986,VIC-2216,Murder,INC-002216
ACC-05436,VIC-2217,Murder,INC-002217
ACC-06087,VIC-2218,Burglary,INC-002218
ACC-06087,VIC-2881,Assault,INC-002881
ACC-06087,VIC-6659,Theft,INC-006659
ACC-06087,VIC-8457,Drug Offense,INC-008457
ACC-06087,VIC-15518,Robbery,INC-015518
ACC-08275,VIC-2219,Theft,INC-002219
ACC-08275,VIC-3604,Robbery,INC-003604
ACC-08275,VIC-7289,Assault,INC-007289
ACC-08275,VIC-7728,Theft,INC-007728
ACC-08275,VIC-7849,Assault,INC-007849
ACC-08275,VIC-14327,Vehicle Theft,INC-014327
ACC-06895,VIC-2220,Cyber Fraud,INC-002220
ACC-06895,VIC-4053,Domestic Violence,INC-004053
ACC-06895,VIC-9165,Cyber Fraud,INC-009165
ACC-06895,VIC-9605,Drug Offense,INC-009605
ACC-06895,VIC-14658,Vehicle Theft,INC-014658
ACC-06895,VIC-15418,Cyber Fraud,INC-015418
ACC-06895,VIC-15826,Vehicle Theft,INC-015826
ACC-03413,VIC-2221,Cyber Fraud,INC-002221
ACC-03413,VIC-3176,Kidnapping,INC-003176
ACC-03413,VIC-6677,Robbery,INC-006677
ACC-03413,VIC-10965,Kidnapping,INC-010965
ACC-03413,VIC-15747,Burglary,INC-015747
ACC-03413,VIC-16571,Theft,INC-016571
ACC-03413,VIC-17252,Cyber Fraud,INC-017252
ACC-03413,VIC-18170,Domestic Violence,INC-018170
ACC-03413,VIC-19909,Theft,INC-019909
ACC-06149,VIC-2222,Vehicle Theft,INC-002222
ACC-06149,VIC-2317,Theft,INC-002317
ACC-00176,VIC-2224,Theft,INC-002224
ACC-00176,VIC-17566,Assault,INC-017566
ACC-06218,VIC-2225,Robbery,INC-002225
ACC-06170,VIC-2226,Cyber Fraud,INC-002226
ACC-06170,VIC-13064,Theft,INC-013064
ACC-06299,VIC-2227,Domestic Violence,INC-002227
ACC-06299,VIC-3550,Drug Offense,INC-003550
ACC-06299,VIC-6388,Burglary,INC-006388
ACC-06299,VIC-19586,Cyber Fraud,INC-019586
ACC-00822,VIC-2228,Cyber Fraud,INC-002228
ACC-00822,VIC-4113,Drug Offense,INC-004113
ACC-00822,VIC-12024,Cyber Fraud,INC-012024
ACC-04261,VIC-2229,Theft,INC-002229
ACC-01149,VIC-2230,Vehicle Theft,INC-002230
ACC-01149,VIC-18172,Domestic Violence,INC-018172
ACC-01149,VIC-19953,Robbery,INC-019953
ACC-04088,VIC-2231,Burglary,INC-002231
ACC-04088,VIC-11064,Domestic Violence,INC-011064
ACC-04088,VIC-17652,Kidnapping,INC-017652
ACC-06220,VIC-2232,Assault,INC-002232
ACC-06220,VIC-19956,Domestic Violence,INC-019956
ACC-04674,VIC-2235,Assault,INC-002235
ACC-04674,VIC-9649,Cyber Fraud,INC-009649
ACC-04674,VIC-17010,Cyber Fraud,INC-017010
ACC-04137,VIC-2236,Burglary,INC-002236
ACC-04137,VIC-4238,Murder,INC-004238
ACC-04137,VIC-8095,Robbery,INC-008095
ACC-06781,VIC-2237,Theft,INC-002237
ACC-06781,VIC-7708,Vehicle Theft,INC-007708
ACC-06781,VIC-12539,Murder,INC-012539
ACC-06781,VIC-14293,Kidnapping,INC-014293
ACC-07203,VIC-2239,Assault,INC-002239
ACC-07203,VIC-7033,Cyber Fraud,INC-007033
ACC-07203,VIC-11596,Theft,INC-011596
ACC-07203,VIC-14119,Assault,INC-014119
ACC-07203,VIC-17706,Domestic Violence,INC-017706
ACC-00446,VIC-2240,Assault,INC-002240
ACC-00446,VIC-10340,Domestic Violence,INC-010340
ACC-03201,VIC-2241,Cyber Fraud,INC-002241
ACC-03201,VIC-9684,Cyber Fraud,INC-009684
ACC-03201,VIC-10416,Theft,INC-010416
ACC-03201,VIC-13733,Burglary,INC-013733
ACC-03201,VIC-13964,Cyber Fraud,INC-013964
ACC-03201,VIC-14230,Cyber Fraud,INC-014230
ACC-03201,VIC-14414,Cyber Fraud,INC-014414
ACC-03201,VIC-16573,Cyber Fraud,INC-016573
ACC-05264,VIC-2242,Assault,INC-002242
ACC-05264,VIC-6027,Vehicle Theft,INC-006027
ACC-05264,VIC-15666,Drug Offense,INC-015666
ACC-07012,VIC-2246,Theft,INC-002246
ACC-07012,VIC-4158,Murder,INC-004158
ACC-07012,VIC-7971,Cyber Fraud,INC-007971
ACC-01247,VIC-2247,Cyber Fraud,INC-002247
ACC-08731,VIC-2248,Domestic Violence,INC-002248
ACC-08731,VIC-13668,Cyber Fraud,INC-013668
ACC-02092,VIC-2251,Theft,INC-002251
ACC-02092,VIC-6285,Burglary,INC-006285
ACC-02092,VIC-9676,Murder,INC-009676
ACC-02092,VIC-11861,Theft,INC-011861
ACC-03949,VIC-2252,Extortion,INC-002252
ACC-03949,VIC-5247,Theft,INC-005247
ACC-03949,VIC-7044,Extortion,INC-007044
ACC-03949,VIC-13885,Vehicle Theft,INC-013885
ACC-03949,VIC-19613,Extortion,INC-019613
ACC-06268,VIC-2253,Cyber Fraud,INC-002253
ACC-06268,VIC-3194,Drug Offense,INC-003194
ACC-06268,VIC-11254,Burglary,INC-011254
ACC-02983,VIC-2254,Vehicle Theft,INC-002254
ACC-02983,VIC-12785,Vehicle Theft,INC-012785
ACC-02983,VIC-12872,Vehicle Theft,INC-012872
ACC-02983,VIC-13832,Vehicle Theft,INC-013832
ACC-02983,VIC-15015,Vehicle Theft,INC-015015
ACC-02983,VIC-16106,Vehicle Theft,INC-016106
ACC-02983,VIC-17876,Burglary,INC-017876
ACC-06743,VIC-2256,Assault,INC-002256
ACC-06743,VIC-6806,Assault,INC-006806
ACC-06743,VIC-12059,Assault,INC-012059
ACC-06743,VIC-16595,Assault,INC-016595
ACC-06743,VIC-17414,Cyber Fraud,INC-017414
ACC-06743,VIC-19495,Cyber Fraud,INC-019495
ACC-08568,VIC-2257,Theft,INC-002257
ACC-08568,VIC-11436,Theft,INC-011436
ACC-08568,VIC-13562,Theft,INC-013562
ACC-08568,VIC-14393,Theft,INC-014393
ACC-08568,VIC-14514,Burglary,INC-014514
ACC-08568,VIC-16520,Murder,INC-016520
ACC-08568,VIC-19078,Theft,INC-019078
ACC-00617,VIC-2262,Domestic Violence,INC-002262
ACC-00624,VIC-2263,Theft,INC-002263
ACC-00624,VIC-12579,Extortion,INC-012579
ACC-00624,VIC-15829,Assault,INC-015829
ACC-00416,VIC-2264,Assault,INC-002264
ACC-00416,VIC-8592,Cyber Fraud,INC-008592
ACC-00416,VIC-9688,Theft,INC-009688
ACC-00416,VIC-11982,Vehicle Theft,INC-011982
ACC-01361,VIC-2266,Cyber Fraud,INC-002266
