district,date,incident_count,avg_severity,weapon_rate,urbanization,pop_density,literacy,unemployment,rolling_7d_count,day_of_week,month,threshold,high_risk,district_enc
Dharwad,2025-10-29,3,2.0,0.0,56,439,80.5,5.7,1.7142857142857142,2,10,2.0,1,9
Dharwad,2025-10-30,2,4.2,0.5,56,439,80.5,5.7,1.8571428571428572,3,10,2.0,1,9
Dharwad,2025-11-01,1,4.1,0.0,56,439,80.5,5.7,1.5714285714285714,5,11,2.0,0,9
Dharwad,2025-11-02,2,3.4,0.0,56,439,80.5,5.7,1.7142857142857142,6,11,2.0,1,9
Dharwad,2025-11-03,2,1.95,0.0,56,439,80.5,5.7,1.8571428571428572,0,11,2.0,1,9
Dharwad,2025-11-04,4,4.0,0.25,56,439,80.5,5.7,2.2857142857142856,1,11,2.0,1,9
Dharwad,2025-11-07,1,4.6,1.0,56,439,80.5,5.7,2.142857142857143,4,11,2.0,0,9
Dharwad,2025-11-09,1,1.9,0.0,56,439,80.5,5.7,1.8571428571428572,6,11,2.0,0,9
Dharwad,2025-11-10,2,3.75,0.0,56,439,80.5,5.7,1.8571428571428572,0,11,2.0,1,9
Dharwad,2025-11-11,1,2.6,0.0,56,439,80.5,5.7,1.8571428571428572,1,11,2.0,0,9
Dharwad,2025-11-14,1,3.1,0.0,56,439,80.5,5.7,1.7142857142857142,4,11,2.0,0,9
Dharwad,2025-11-16,1,3.9,0.0,56,439,80.5,5.7,1.5714285714285714,6,11,2.0,0,9
Dharwad,2025-11-18,4,4.175000000000001,0.25,56,439,80.5,5.7,1.5714285714285714,1,11,2.0,1,9
Dharwad,2025-11-21,1,2.2,0.0,56,439,80.5,5.7,1.5714285714285714,4,11,2.0,0,9
Dharwad,2025-11-24,1,2.8,1.0,56,439,80.5,5.7,1.5714285714285714,0,11,2.0,0,9
Dharwad,2025-11-25,2,2.45,0.0,56,439,80.5,5.7,1.5714285714285714,1,11,2.0,1,9
Dharwad,2025-11-26,2,1.9000000000000001,0.0,56,439,80.5,5.7,1.7142857142857142,2,11,2.0,1,9
Dharwad,2025-11-28,2,2.75,0.0,56,439,80.5,5.7,1.8571428571428572,4,11,2.0,1,9
Dharwad,2025-11-29,1,3.0,0.0,56,439,80.5,5.7,1.8571428571428572,5,11,2.0,0,9
Dharwad,2025-11-30,1,3.2,0.0,56,439,80.5,5.7,1.4285714285714286,6,11,2.0,0,9
Dharwad,2025-12-02,1,3.2,0.0,56,439,80.5,5.7,1.4285714285714286,1,12,2.0,0,9
Dharwad,2025-12-04,1,4.5,0.0,56,439,80.5,5.7,1.4285714285714286,3,12,2.0,0,9
Dharwad,2025-12-06,3,3.6666666666666665,0.0,56,439,80.5,5.7,1.5714285714285714,5,12,2.0,1,9
Dharwad,2025-12-07,2,2.45,0.0,56,439,80.5,5.7,1.5714285714285714,6,12,2.0,1,9
Dharwad,2025-12-08,3,3.733333333333333,0.0,56,439,80.5,5.7,1.7142857142857142,0,12,2.0,1,9
Dharwad,2025-12-09,1,1.3,0.0,56,439,80.5,5.7,1.7142857142857142,1,12,2.0,0,9
Dharwad,2025-12-10,2,2.25,0.0,56,439,80.5,5.7,1.8571428571428572,2,12,2.0,1,9
Dharwad,2025-12-11,1,3.5,0.0,56,439,80.5,5.7,1.8571428571428572,3,12,2.0,0,9
Dharwad,2025-12-12,4,3.975,0.5,56,439,80.5,5.7,2.2857142857142856,4,12,2.0,1,9
Dharwad,2025-12-13,3,2.5333333333333337,0.6666666666666666,56,439,80.5,5.7,2.2857142857142856,5,12,2.0,1,9
Dharwad,2025-12-15,1,3.6,0.0,56,439,80.5,5.7,2.142857142857143,0,12,2.0,0,9
Dharwad,2025-12-16,3,3.233333333333333,0.0,56,439,80.5,5.7,2.142857142857143,1,12,2.0,1,9
Dharwad,2025-12-17,3,3.0666666666666664,0.0,56,439,80.5,5.7,2.4285714285714284,2,12,2.0,1,9
Dharwad,2025-12-19,1,1.6,0.0,56,439,80.5,5.7,2.2857142857142856,4,12,2.0,0,9
Dharwad,2025-12-20,1,2.9,1.0,56,439,80.5,5.7,2.2857142857142856,5,12,2.0,0,9
Dharwad,2025-12-21,1,2.9,0.0,56,439,80.5,5.7,1.8571428571428572,6,12,2.0,0,9
Dharwad,2025-12-22,3,3.4333333333333336,0.0,56,439,80.5,5.7,1.8571428571428572,0,12,2.0,1,9
Dharwad,2025-12-24,2,1.75,0.0,56,439,80.5,5.7,2.0,2,12,2.0,1,9
Dharwad,2025-12-25,1,1.7,0.0,56,439,80.5,5.7,1.7142857142857142,3,12,2.0,0,9
Dharwad,2025-12-28,2,3.2,0.0,56,439,80.5,5.7,1.5714285714285714,6,12,2.0,1,9
Dharwad,2025-12-30,2,2.25,0.5,56,439,80.5,5.7,1.7142857142857142,1,12,2.0,1,9
Hassan,2023-01-02,1,3.8,0.0,18,320,78.3,4.6,1.0,0,1,2.0,0,10
Hassan,2023-01-03,1,4.4,1.0,18,320,78.3,4.6,1.0,1,1,2.0,0,10
Hassan,2023-01-05,3,3.6333333333333333,0.0,18,320,78.3,4.6,1.6666666666666667,3,1,2.0,1,10
Hassan,2023-01-07,1,1.2,0.0,18,320,78.3,4.6,1.5,5,1,2.0,0,10
Hassan,2023-01-08,1,3.1,1.0,18,320,78.3,4.6,1.4,6,1,2.0,0,10
Hassan,2023-01-12,1,4.2,0.0,18,320,78.3,4.6,1.3333333333333333,3,1,2.0,0,10
Hassan,2023-01-13,3,4.133333333333334,0.0,18,320,78.3,4.6,1.5714285714285714,4,1,2.0,1,10
Hassan,2023-01-14,1,4.1,0.0,18,320,78.3,4.6,1.5714285714285714,5,1,2.0,0,10
Hassan,2023-01-16,1,2.1,0.0,18,320,78.3,4.6,1.5714285714285714,0,1,2.0,0,10
Hassan,2023-01-18,2,1.7000000000000002,0.0,18,320,78.3,4.6,1.4285714285714286,2,1,2.0,1,10
Hassan,2023-01-19,2,2.95,0.0,18,320,78.3,4.6,1.5714285714285714,3,1,2.0,1,10
Hassan,2023-01-21,1,1.3,0.0,18,320,78.3,4.6,1.5714285714285714,5,1,2.0,0,10
Hassan,2023-01-22,1,2.5,0.0,18,320,78.3,4.6,1.5714285714285714,6,1,2.0,0,10
Hassan,2023-01-23,1,1.5,0.0,18,320,78.3,4.6,1.2857142857142858,0,1,2.0,0,10
Hassan,2023-01-27,1,3.9,0.0,18,320,78.3,4.6,1.2857142857142858,4,1,2.0,0,10
Hassan,2023-01-28,1,3.8,0.0,18,320,78.3,4.6,1.2857142857142858,5,1,2.0,0,10
Hassan,2023-01-30,1,4.2,0.0,18,320,78.3,4.6,1.1428571428571428,0,1,2.0,0,10
Hassan,2023-02-01,3,3.6333333333333333,0.0,18,320,78.3,4.6,1.2857142857142858,2,2,2.0,1,10
Hassan,2023-02-02,1,4.7,1.0,18,320,78.3,4.6,1.2857142857142858,3,2,2.0,0,10
Hassan,2023-02-03,1,1.2,0.0,18,320,78.3,4.6,1.2857142857142858,4,2,2.0,0,10
Hassan,2023-02-04,2,2.9,0.0,18,320,78.3,4.6,1.4285714285714286,5,2,2.0,1,10
Hassan,2023-02-05,1,1.7,0.0,18,320,78.3,4.6,1.4285714285714286,6,2,2.0,0,10
Hassan,2023-02-08,2,3.2,0.0,18,320,78.3,4.6,1.5714285714285714,2,2,2.0,1,10
Hassan,2023-02-09,2,3.75,0.0,18,320,78.3,4.6,1.7142857142857142,3,2,2.0,1,10
Hassan,2023-02-10,4,3.525,0.0,18,320,78.3,4.6,1.8571428571428572,4,2,2.0,1,10
Hassan,2023-02-12,2,3.15,0.0,18,320,78.3,4.6,2.0,6,2,2.0,1,10
Hassan,2023-02-13,1,4.6,0.0,18,320,78.3,4.6,2.0,0,2,2.0,0,10
Hassan,2023-02-15,2,1.6500000000000001,0.0,18,320,78.3,4.6,2.0,2,2,2.0,1,10
Hassan,2023-02-19,1,2.7,0.0,18,320,78.3,4.6,2.0,6,2,2.0,0,10
Hassan,2023-02-21,1,2.5,0.0,18,320,78.3,4.6,1.8571428571428572,1,2,2.0,0,10
Hassan,2023-02-23,3,4.033333333333333,0.3333333333333333,18,320,78.3,4.6,2.0,3,2,2.0,1,10
Hassan,2023-02-24,1,1.6,0.0,18,320,78.3,4.6,1.5714285714285714,4,2,2.0,0,10
Hassan,2023-02-25,1,3.5,0.0,18,320,78.3,4.6,1.4285714285714286,5,2,2.0,0,10
Hassan,2023-02-26,1,7.9,0.0,18,320,78.3,4.6,1.4285714285714286,6,2,2.0,0,10
Hassan,2023-03-02,2,4.95,0.5,18,320,78.3,4.6,1.4285714285714286,3,3,2.0,1,10
Hassan,2023-03-03,2,5.85,1.0,18,320,78.3,4.6,1.5714285714285714,4,3,2.0,1,10
Hassan,2023-03-04,4,2.275,0.0,18,320,78.3,4.6,2.0,5,3,2.0,1,10
Hassan,2023-03-06,3,2.3000000000000003,0.0,18,320,78.3,4.6,2.0,0,3,2.0,1,10
Hassan,2023-03-07,1,2.7,0.0,18,320,78.3,4.6,2.0,1,3,2.0,0,10
Hassan,2023-03-08,2,4.75,0.5,18,320,78.3,4.6,2.142857142857143,2,3,2.0,1,10
Hassan,2023-03-09,1,4.7,1.0,18,320,78.3,4.6,2.142857142857143,3,3,2.0,0,10
Hassan,2023-03-12,1,2.6,0.0,18,320,78.3,4.6,2.0,6,3,2.0,0,10
Hassan,2023-03-13,1,8.5,1.0,18,320,78.3,4.6,1.8571428571428572,0,3,2.0,0,10
Hassan,2023-03-14,2,3.1500000000000004,0.0,18,320,78.3,4.6,1.5714285714285714,1,3,2.0,1,10
Hassan,2023-03-15,1,2.2,0.0,18,320,78.3,4.6,1.2857142857142858,2,3,2.0,0,10
Hassan,2023-03-16,2,2.25,0.5,18,320,78.3,4.6,1.4285714285714286,3,3,2.0,1,10
Hassan,2023-03-17,1,2.7,0.0,18,320,78.3,4.6,1.2857142857142858,4,3,2.0,0,10
Hassan,2023-03-20,2,6.0,0.5,18,320,78.3,4.6,1.4285714285714286,0,3,2.0,1,10
Hassan,2023-03-21,1,4.9,0.0,18,320,78.3,4.6,1.4285714285714286,1,3,2.0,0,10
Hassan,2023-03-24,1,4.5,0.0,18,320,78.3,4.6,1.4285714285714286,4,3,2.0,0,10
Hassan,2023-03-26,1,4.7,1.0,18,320,78.3,4.6,1.2857142857142858,6,3,2.0,0,10
Hassan,2023-03-29,1,3.0,0.0,18,320,78.3,4.6,1.2857142857142858,2,3,2.0,0,10
Hassan,2023-03-31,1,1.8,1.0,18,320,78.3,4.6,1.1428571428571428,4,3,2.0,0,10
Hassan,2023-04-02,1,1.2,0.0,18,320,78.3,4.6,1.1428571428571428,6,4,2.0,0,10
Hassan,2023-04-04,3,6.033333333333334,0.3333333333333333,18,320,78.3,4.6,1.2857142857142858,1,4,2.0,1,10
Hassan,2023-04-05,2,3.4000000000000004,0.0,18,320,78.3,4.6,1.4285714285714286,2,4,2.0,1,10
Hassan,2023-04-09,2,3.1,0.0,18,320,78.3,4.6,1.5714285714285714,6,4,2.0,1,10
Hassan,2023-04-11,1,2.0,0.0,18,320,78.3,4.6,1.5714285714285714,1,4,2.0,0,10
Hassan,2023-04-14,1,9.1,0.0,18,320,78.3,4.6,1.5714285714285714,4,4,2.0,0,10
Hassan,2023-04-15,1,1.8,0.0,18,320,78.3,4.6,1.5714285714285714,5,4,2.0,0,10
Hassan,2023-04-17,2,3.2,0.0,18,320,78.3,4.6,1.7142857142857142,0,4,2.0,1,10
Hassan,2023-04-18,2,2.75,0.0,18,320,78.3,4.6,1.5714285714285714,1,4,2.0,1,10
Hassan,2023-04-19,1,3.6,0.0,18,320,78.3,4.6,1.4285714285714286,2,4,2.0,0,10
Hassan,2023-04-23,1,3.7,0.0,18,320,78.3,4.6,1.2857142857142858,6,4,2.0,0,10
Hassan,2023-04-24,1,2.0,0.0,18,320,78.3,4.6,1.2857142857142858,0,4,2.0,0,10
Hassan,2023-04-25,1,3.9,0.0,18,320,78.3,4.6,1.2857142857142858,1,4,2.0,0,10
Hassan,2023-04-26,1,8.7,0.0,18,320,78.3,4.6,1.2857142857142858,2,4,2.0,0,10
Hassan,2023-04-27,2,4.55,0.0,18,320,78.3,4.6,1.2857142857142858,3,4,2.0,1,10
Hassan,2023-04-30,2,6.4,0.5,18,320,78.3,4.6,1.2857142857142858,6,4,2.0,1,10
Hassan,2023-05-02,1,4.7,1.0,18,320,78.3,4.6,1.2857142857142858,1,5,2.0,0,10
Hassan,2023-05-03,1,3.0,0.0,18,320,78.3,4.6,1.2857142857142858,2,5,2.0,0,10
Hassan,2023-05-05,2,3.0,0.0,18,320,78.3,4.6,1.4285714285714286,4,5,2.0,1,10
Hassan,2023-05-08,1,4.5,1.0,18,320,78.3,4.6,1.4285714285714286,0,5,2.0,0,10
Hassan,2023-05-09,1,7.8,1.0,18,320,78.3,4.6,1.4285714285714286,1,5,2.0,0,10
Hassan,2023-05-10,3,3.9,0.0,18,320,78.3,4.6,1.5714285714285714,2,5,2.0,1,10
Hassan,2023-05-11,5,3.5200000000000005,0.2,18,320,78.3,4.6,2.0,3,5,2.0,1,10
Hassan,2023-05-12,1,2.7,0.0,18,320,78.3,4.6,2.0,4,5,2.0,0,10
Hassan,2023-05-13,1,2.9,0.0,18,320,78.3,4.6,2.0,5,5,2.0,0,10
Hassan,2023-05-14,2,1.85,0.0,18,320,78.3,4.6,2.0,6,5,2.0,1,10
Hassan,2023-05-15,2,1.8,0.0,18,320,78.3,4.6,2.142857142857143,0,5,2.0,1,10
Hassan,2023-05-18,1,3.8,0.0,18,320,78.3,4.6,2.142857142857143,3,5,2.0,0,10
Hassan,2023-05-19,1,2.6,0.0,18,320,78.3,4.6,1.8571428571428572,4,5,2.0,0,10
Hassan,2023-05-20,1,9.7,0.0,18,320,78.3,4.6,1.2857142857142858,5,5,2.0,0,10
Hassan,2023-05-23,1,2.8,0.0,18,320,78.3,4.6,1.2857142857142858,1,5,2.0,0,10
Hassan,2023-05-24,2,2.1,0.0,18,320,78.3,4.6,1.4285714285714286,2,5,2.0,1,10
Hassan,2023-05-25,2,3.85,0.0,18,320,78.3,4.6,1.4285714285714286,3,5,2.0,1,10
Hassan,2023-05-28,2,2.5,0.0,18,320,78.3,4.6,1.4285714285714286,6,5,2.0,1,10
Hassan,2023-05-29,1,4.3,0.0,18,320,78.3,4.6,1.4285714285714286,0,5,2.0,0,10
Hassan,2023-05-31,1,2.1,0.0,18,320,78.3,4.6,1.4285714285714286,2,5,2.0,0,10
Hassan,2023-06-03,3,2.6333333333333333,0.0,18,320,78.3,4.6,1.7142857142857142,5,6,2.0,1,10
Hassan,2023-06-04,4,5.525,0.25,18,320,78.3,4.6,2.142857142857143,6,6,2.0,1,10
Hassan,2023-06-05,1,4.9,0.0,18,320,78.3,4.6,2.0,0,6,2.0,0,10
Hassan,2023-06-06,2,2.25,0.0,18,320,78.3,4.6,2.0,1,6,2.0,1,10
Hassan,2023-06-11,2,2.9000000000000004,0.0,18,320,78.3,4.6,2.0,6,6,2.0,1,10
Hassan,2023-06-12,1,3.6,0.0,18,320,78.3,4.6,2.0,0,6,2.0,0,10
Hassan,2023-06-13,1,3.5,0.0,18,320,78.3,4.6,2.0,1,6,2.0,0,10
Hassan,2023-06-18,1,4.0,0.0,18,320,78.3,4.6,1.7142857142857142,6,6,2.0,0,10
Hassan,2023-06-20,1,2.4,0.0,18,320,78.3,4.6,1.2857142857142858,1,6,2.0,0,10
Hassan,2023-06-21,2,4.95,0.0,18,320,78.3,4.6,1.4285714285714286,2,6,2.0,1,10
Hassan,2023-06-23,6,3.6666666666666665,0.3333333333333333,18,320,78.3,4.6,2.0,4,6,2.0,1,10
Hassan,2023-06-24,1,2.6,1.0,18,320,78.3,4.6,1.8571428571428572,5,6,2.0,0,10
Hassan,2023-06-25,3,2.6,0.0,18,320,78.3,4.6,2.142857142857143,6,6,2.0,1,10
Hassan,2023-06-26,1,3.4,1.0,18,320,78.3,4.6,2.142857142857143,0,6,2.0,0,10
Hassan,2023-06-27,2,3.5500000000000003,0.5,18,320,78.3,4.6,2.2857142857142856,1,6,2.0,1,10
Hassan,2023-06-28,2,1.85,0.0,18,320,78.3,4.6,2.4285714285714284,2,6,2.0,1,10
Hassan,2023-06-30,2,2.35,0.5,18,320,78.3,4.6,2.4285714285714284,4,6,2.0,1,10
Hassan,2023-07-01,2,2.95,0.0,18,320,78.3,4.6,1.8571428571428572,5,7,2.0,1,10
Hassan,2023-07-02,3,2.0666666666666664,0.0,18,320,78.3,4.6,2.142857142857143,6,7,2.0,1,10
Hassan,2023-07-03,1,7.2,0.0,18,320,78.3,4.6,1.8571428571428572,0,7,2.0,0,10
Hassan,2023-07-04,4,3.1,0.25,18,320,78.3,4.6,2.2857142857142856,1,7,2.0,1,10
Hassan,2023-07-05,1,9.1,0.0,18,320,78.3,4.6,2.142857142857143,2,7,2.0,0,10
Hassan,2023-07-09,1,2.3,0.0,18,320,78.3,4.6,2.0,6,7,2.0,0,10
Hassan,2023-07-10,2,3.5999999999999996,0.0,18,320,78.3,4.6,2.0,0,7,2.0,1,10
Hassan,2023-07-11,1,3.4,0.0,18,320,78.3,4.6,1.8571428571428572,1,7,2.0,0,10
Hassan,2023-07-13,2,4.050000000000001,0.0,18,320,78.3,4.6,1.7142857142857142,3,7,2.0,1,10
Hassan,2023-07-14,1,7.4,0.0,18,320,78.3,4.6,1.7142857142857142,4,7,2.0,0,10
Hassan,2023-07-20,1,2.0,0.0,18,320,78.3,4.6,1.2857142857142858,3,7,2.0,0,10
Hassan,2023-07-21,4,2.275,0.0,18,320,78.3,4.6,1.7142857142857142,4,7,2.0,1,10
Hassan,2023-07-22,2,5.75,0.0,18,320,78.3,4.6,1.8571428571428572,5,7,2.0,1,10
Hassan,2023-07-23,1,2.7,0.0,18,320,78.3,4.6,1.7142857142857142,6,7,2.0,0,10
Hassan,2023-07-24,1,3.7,0.0,18,320,78.3,4.6,1.7142857142857142,0,7,2.0,0,10
Hassan,2023-07-26,1,6.2,1.0,18,320,78.3,4.6,1.5714285714285714,2,7,2.0,0,10
Hassan,2023-07-27,2,2.2,0.0,18,320,78.3,4.6,1.7142857142857142,3,7,2.0,1,10
Hassan,2023-07-28,2,3.1500000000000004,0.0,18,320,78.3,4.6,1.8571428571428572,4,7,2.0,1,10
Hassan,2023-07-29,1,3.5,0.0,18,320,78.3,4.6,1.4285714285714286,5,7,2.0,0,10
Hassan,2023-07-30,1,1.6,0.0,18,320,78.3,4.6,1.2857142857142858,6,7,2.0,0,10
Hassan,2023-07-31,1,1.4,0.0,18,320,78.3,4.6,1.2857142857142858,0,7,2.0,0,10
Hassan,2023-08-03,2,2.5999999999999996,0.0,18,320,78.3,4.6,1.4285714285714286,3,8,2.0,1,10
Hassan,2023-08-04,2,2.85,0.5,18,320,78.3,4.6,1.5714285714285714,4,8,2.0,1,10
Hassan,2023-08-06,1,2.3,0.0,18,320,78.3,4.6,1.4285714285714286,6,8,2.0,0,10
Hassan,2023-08-08,1,3.8,0.0,18,320,78.3,4.6,1.2857142857142858,1,8,2.0,0,10
Hassan,2023-08-09,2,2.75,0.0,18,320,78.3,4.6,1.4285714285714286,2,8,2.0,1,10
Hassan,2023-08-10,1,2.2,0.0,18,320,78.3,4.6,1.4285714285714286,3,8,2.0,0,10
Hassan,2023-08-11,1,2.8,0.0,18,320,78.3,4.6,1.4285714285714286,4,8,2.0,0,10
Hassan,2023-08-12,1,2.9,0.0,18,320,78.3,4.6,1.2857142857142858,5,8,2.0,0,10
Hassan,2023-08-13,1,3.4,0.0,18,320,78.3,4.6,1.1428571428571428,6,8,2.0,0,10
Hassan,2023-08-14,1,3.1,0.0,18,320,78.3,4.6,1.1428571428571428,0,8,2.0,0,10
Hassan,2023-08-15,2,5.199999999999999,0.5,18,320,78.3,4.6,1.2857142857142858,1,8,2.0,1,10
Hassan,2023-08-17,1,4.1,0.0,18,320,78.3,4.6,1.1428571428571428,3,8,2.0,0,10
Hassan,2023-08-18,1,1.9,0.0,18,320,78.3,4.6,1.1428571428571428,4,8,2.0,0,10
Hassan,2023-08-19,1,8.8,0.0,18,320,78.3,4.6,1.1428571428571428,5,8,2.0,0,10
Hassan,2023-08-21,1,3.0,0.0,18,320,78.3,4.6,1.1428571428571428,0,8,2.0,0,10
Hassan,2023-08-22,1,1.7,0.0,18,320,78.3,4.6,1.1428571428571428,1,8,2.0,0,10
Hassan,2023-08-24,1,1.9,0.0,18,320,78.3,4.6,1.1428571428571428,3,8,2.0,0,10
Hassan,2023-08-25,1,1.5,0.0,18,320,78.3,4.6,1.0,4,8,2.0,0,10
Hassan,2023-08-26,2,2.55,0.0,18,320,78.3,4.6,1.1428571428571428,5,8,2.0,1,10
Hassan,2023-08-27,2,3.75,0.5,18,320,78.3,4.6,1.2857142857142858,6,8,2.0,1,10
Hassan,2023-08-28,2,4.05,0.0,18,320,78.3,4.6,1.4285714285714286,0,8,2.0,1,10
Hassan,2023-08-29,1,1.4,0.0,18,320,78.3,4.6,1.4285714285714286,1,8,2.0,0,10
Hassan,2023-08-30,1,3.6,0.0,18,320,78.3,4.6,1.4285714285714286,2,8,2.0,0,10
Hassan,2023-08-31,1,8.1,1.0,18,320,78.3,4.6,1.4285714285714286,3,8,2.0,0,10
Hassan,2023-09-01,3,2.466666666666667,0.6666666666666666,18,320,78.3,4.6,1.7142857142857142,4,9,2.0,1,10
Hassan,2023-09-10,1,7.9,0.0,18,320,78.3,4.6,1.5714285714285714,6,9,2.0,0,10
Hassan,2023-09-12,1,2.3,0.0,18,320,78.3,4.6,1.4285714285714286,1,9,2.0,0,10
Hassan,2023-09-15,1,9.6,1.0,18,320,78.3,4.6,1.2857142857142858,4,9,2.0,0,10
Hassan,2023-09-16,1,9.1,1.0,18,320,78.3,4.6,1.2857142857142858,5,9,2.0,0,10
Hassan,2023-09-20,1,3.0,0.0,18,320,78.3,4.6,1.2857142857142858,2,9,2.0,0,10
Hassan,2023-09-24,1,1.9,0.0,18,320,78.3,4.6,1.2857142857142858,6,9,2.0,0,10
Hassan,2023-09-25,1,3.3,0.0,18,320,78.3,4.6,1.0,0,9,2.0,0,10
Hassan,2023-09-26,1,2.7,0.0,18,320,78.3,4.6,1.0,1,9,2.0,0,10
Hassan,2023-09-29,1,3.1,0.0,18,320,78.3,4.6,1.0,4,9,2.0,0,10
Hassan,2023-10-01,1,3.0,0.0,18,320,78.3,4.6,1.0,6,10,2.0,0,10
Hassan,2023-10-06,1,2.0,0.0,18,320,78.3,4.6,1.0,4,10,2.0,0,10
Hassan,2023-10-08,1,1.1,0.0,18,320,78.3,4.6,1.0,6,10,2.0,0,10
Hassan,2023-10-13,3,2.1999999999999997,0.0,18,320,78.3,4.6,1.2857142857142858,4,10,2.0,1,10
Hassan,2023-10-14,3,2.5,0.0,18,320,78.3,4.6,1.5714285714285714,5,10,2.0,1,10
Hassan,2023-10-16,1,3.8,0.0,18,320,78.3,4.6,1.5714285714285714,0,10,2.0,0,10
Hassan,2023-10-17,1,2.7,0.0,18,320,78.3,4.6,1.5714285714285714,1,10,2.0,0,10
Hassan,2023-10-18,1,3.2,0.0,18,320,78.3,4.6,1.5714285714285714,2,10,2.0,0,10
Hassan,2023-10-19,2,2.8,0.5,18,320,78.3,4.6,1.7142857142857142,3,10,2.0,1,10
Hassan,2023-10-20,2,5.1,0.0,18,320,78.3,4.6,1.8571428571428572,4,10,2.0,1,10
Hassan,2023-10-21,1,2.7,0.0,18,320,78.3,4.6,1.5714285714285714,5,10,2.0,0,10
Hassan,2023-10-22,1,3.1,0.0,18,320,78.3,4.6,1.2857142857142858,6,10,2.0,0,10
Hassan,2023-10-26,1,3.9,0.0,18,320,78.3,4.6,1.2857142857142858,3,10,2.0,0,10
Hassan,2023-10-29,2,4.1,0.0,18,320,78.3,4.6,1.4285714285714286,6,10,2.0,1,10
Hassan,2023-10-30,3,3.4333333333333336,0.0,18,320,78.3,4.6,1.7142857142857142,0,10,2.0,1,10
Hassan,2023-11-02,1,2.2,0.0,18,320,78.3,4.6,1.5714285714285714,3,11,2.0,0,10
Hassan,2023-11-03,1,2.4,1.0,18,320,78.3,4.6,1.4285714285714286,4,11,2.0,0,10
Hassan,2023-11-04,1,4.8,0.0,18,320,78.3,4.6,1.4285714285714286,5,11,2.0,0,10
Hassan,2023-11-05,1,4.9,0.0,18,320,78.3,4.6,1.4285714285714286,6,11,2.0,0,10
Hassan,2023-11-06,2,4.699999999999999,0.0,18,320,78.3,4.6,1.5714285714285714,0,11,2.0,1,10
Hassan,2023-11-07,1,4.4,1.0,18,320,78.3,4.6,1.4285714285714286,1,11,2.0,0,10
Hassan,2023-11-08,1,7.4,1.0,18,320,78.3,4.6,1.1428571428571428,2,11,2.0,0,10
Hassan,2023-11-09,1,1.1,0.0,18,320,78.3,4.6,1.1428571428571428,3,11,2.0,0,10
Hassan,2023-11-10,2,2.35,0.0,18,320,78.3,4.6,1.2857142857142858,4,11,2.0,1,10
Hassan,2023-11-12,2,1.6500000000000001,0.0,18,320,78.3,4.6,1.4285714285714286,6,11,2.0,1,10
Hassan,2023-11-14,1,4.4,1.0,18,320,78.3,4.6,1.4285714285714286,1,11,2.0,0,10
Hassan,2023-11-15,2,5.1,0.0,18,320,78.3,4.6,1.4285714285714286,2,11,2.0,1,10
Hassan,2023-11-17,4,3.375,0.0,18,320,78.3,4.6,1.8571428571428572,4,11,2.0,1,10
Hassan,2023-11-19,1,2.0,0.0,18,320,78.3,4.6,1.8571428571428572,6,11,2.0,0,10
Hassan,2023-11-21,1,4.3,0.0,18,320,78.3,4.6,1.8571428571428572,1,11,2.0,0,10
Hassan,2023-11-23,1,1.4,0.0,18,320,78.3,4.6,1.7142857142857142,3,11,2.0,0,10
Hassan,2023-11-25,1,2.3,0.0,18,320,78.3,4.6,1.5714285714285714,5,11,2.0,0,10
Hassan,2023-11-26,1,3.5,0.0,18,320,78.3,4.6,1.5714285714285714,6,11,2.0,0,10
Hassan,2023-11-27,1,3.9,0.0,18,320,78.3,4.6,1.4285714285714286,0,11,2.0,0,10
Hassan,2023-11-28,1,2.2,1.0,18,320,78.3,4.6,1.0,1,11,2.0,0,10
Hassan,2023-11-29,1,3.9,0.0,18,320,78.3,4.6,1.0,2,11,2.0,0,10
Hassan,2023-11-30,2,2.55,0.0,18,320,78.3,4.6,1.1428571428571428,3,11,2.0,1,10
Hassan,2023-12-03,3,5.633333333333333,0.3333333333333333,18,320,78.3,4.6,1.4285714285714286,6,12,2.0,1,10
Hassan,2023-12-07,1,1.6,0.0,18,320,78.3,4.6,1.4285714285714286,3,12,2.0,0,10
Hassan,2023-12-08,1,2.4,0.0,18,320,78.3,4.6,1.4285714285714286,4,12,2.0,0,10
Hassan,2023-12-10,1,2.6,0.0,18,320,78.3,4.6,1.4285714285714286,6,12,2.0,0,10
Hassan,2023-12-13,1,3.7,0.0,18,320,78.3,4.6,1.4285714285714286,2,12,2.0,0,10
Hassan,2023-12-14,1,2.5,1.0,18,320,78.3,4.6,1.4285714285714286,3,12,2.0,0,10
Hassan,2023-12-16,1,1.1,0.0,18,320,78.3,4.6,1.2857142857142858,5,12,2.0,0,10
Hassan,2023-12-17,1,3.1,1.0,18,320,78.3,4.6,1.0,6,12,2.0,0,10
Hassan,2023-12-19,1,3.6,0.0,18,320,78.3,4.6,1.0,1,12,2.0,0,10
Hassan,2023-12-22,1,1.7,0.0,18,320,78.3,4.6,1.0,4,12,2.0,0,10
Hassan,2023-12-23,1,4.5,0.0,18,320,78.3,4.6,1.0,5,12,2.0,0,10
Hassan,2023-12-25,1,2.4,0.0,18,320,78.3,4.6,1.0,0,12,2.0,0,10
Hassan,2023-12-26,1,2.2,0.0,18,320,78.3,4.6,1.0,1,12,2.0,0,10
Hassan,2023-12-29,1,7.3,1.0,18,320,78.3,4.6,1.0,4,12,2.0,0,10
